SITE_GAW_ID,DATE,DATE,DATE,TIME,TIME,TIME,END_YEAR,END_MONTH,END_DAY,END_HOUR,END_MIN,END_SEC,CH4_VALUE,CH4_VALUE_UNC,CH4_NVALUE,LAT,LONG,ALT,ELEVATION,INTAKE,QC_Flag
CVO,2020,12,09,06,0,0,-999,-9,-9,-9,-9,-9,1952.54,0.498,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,09,07,0,0,-999,-9,-9,-9,-9,-9,1952.33,0.552,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,09,08,0,0,-999,-9,-9,-9,-9,-9,1952.38,0.212,23,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,09,09,0,0,-999,-9,-9,-9,-9,-9,1951.85,0.516,27,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,09,10,0,0,-999,-9,-9,-9,-9,-9,1952.09,0.475,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,09,11,0,0,-999,-9,-9,-9,-9,-9,1951.76,0.284,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,09,12,0,0,-999,-9,-9,-9,-9,-9,1952.08,0.521,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,09,13,0,0,-999,-9,-9,-9,-9,-9,1953.35,0.523,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,09,14,0,0,-999,-9,-9,-9,-9,-9,1954.11,0.282,48,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,09,15,0,0,-999,-9,-9,-9,-9,-9,1952.1,-999.999,1,16.864025,-24.867519,10,17,-999.999,1
CVO,2020,12,09,16,0,0,-999,-9,-9,-9,-9,-9,1951.06,0.526,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,09,17,0,0,-999,-9,-9,-9,-9,-9,1950.57,0.441,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,09,18,0,0,-999,-9,-9,-9,-9,-9,1951,0.230,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,09,19,0,0,-999,-9,-9,-9,-9,-9,1951.07,0.471,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,09,20,0,0,-999,-9,-9,-9,-9,-9,1949.13,0.526,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,09,21,0,0,-999,-9,-9,-9,-9,-9,1948.38,0.164,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,09,22,0,0,-999,-9,-9,-9,-9,-9,1948.71,0.255,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,09,23,0,0,-999,-9,-9,-9,-9,-9,1948.92,0.357,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,10,00,0,0,-999,-9,-9,-9,-9,-9,1949.17,0.272,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,10,01,0,0,-999,-9,-9,-9,-9,-9,1948.65,0.244,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,10,02,0,0,-999,-9,-9,-9,-9,-9,1948.19,0.337,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,10,03,0,0,-999,-9,-9,-9,-9,-9,1948.49,0.341,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,10,04,0,0,-999,-9,-9,-9,-9,-9,1948.72,0.334,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,10,05,0,0,-999,-9,-9,-9,-9,-9,1949.4,0.212,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,10,06,0,0,-999,-9,-9,-9,-9,-9,1949.93,0.240,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,10,07,0,0,-999,-9,-9,-9,-9,-9,1949.71,0.117,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,10,08,0,0,-999,-9,-9,-9,-9,-9,1949.26,0.258,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,10,09,0,0,-999,-9,-9,-9,-9,-9,1948.68,0.266,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,10,10,0,0,-999,-9,-9,-9,-9,-9,1947.43,0.489,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,10,11,0,0,-999,-9,-9,-9,-9,-9,1945.19,0.872,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,10,12,0,0,-999,-9,-9,-9,-9,-9,1943.25,0.467,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,10,13,0,0,-999,-9,-9,-9,-9,-9,1942.83,0.232,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,10,14,0,0,-999,-9,-9,-9,-9,-9,1943.48,0.197,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,10,15,0,0,-999,-9,-9,-9,-9,-9,1942.48,0.491,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,10,16,0,0,-999,-9,-9,-9,-9,-9,1941.06,0.259,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,10,17,0,0,-999,-9,-9,-9,-9,-9,1940.55,0.147,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,10,18,0,0,-999,-9,-9,-9,-9,-9,1940.66,0.182,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,10,19,0,0,-999,-9,-9,-9,-9,-9,1940.39,0.169,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,10,20,0,0,-999,-9,-9,-9,-9,-9,1940.48,0.252,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,10,21,0,0,-999,-9,-9,-9,-9,-9,1940.51,0.243,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,10,22,0,0,-999,-9,-9,-9,-9,-9,1940.14,0.239,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,10,23,0,0,-999,-9,-9,-9,-9,-9,1939.29,0.216,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,11,00,0,0,-999,-9,-9,-9,-9,-9,1939.61,0.582,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,11,01,0,0,-999,-9,-9,-9,-9,-9,1940.09,0.259,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,11,02,0,0,-999,-9,-9,-9,-9,-9,1939.79,0.183,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,11,03,0,0,-999,-9,-9,-9,-9,-9,1939.29,0.168,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,11,04,0,0,-999,-9,-9,-9,-9,-9,1938.94,0.246,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,11,05,0,0,-999,-9,-9,-9,-9,-9,1938.08,0.309,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,11,06,0,0,-999,-9,-9,-9,-9,-9,1937.71,0.184,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,11,07,0,0,-999,-9,-9,-9,-9,-9,1938.12,0.170,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,11,08,0,0,-999,-9,-9,-9,-9,-9,1937.12,0.443,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,11,09,0,0,-999,-9,-9,-9,-9,-9,1936.44,0.238,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,11,10,0,0,-999,-9,-9,-9,-9,-9,1936.21,0.173,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,11,11,0,0,-999,-9,-9,-9,-9,-9,1936.54,0.249,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,11,12,0,0,-999,-9,-9,-9,-9,-9,1936.95,0.127,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,11,13,0,0,-999,-9,-9,-9,-9,-9,1937.22,0.332,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,11,14,0,0,-999,-9,-9,-9,-9,-9,1937.44,0.134,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,11,15,0,0,-999,-9,-9,-9,-9,-9,1937.45,0.183,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,11,16,0,0,-999,-9,-9,-9,-9,-9,1936.99,0.219,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,11,17,0,0,-999,-9,-9,-9,-9,-9,1936.42,0.255,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,11,18,0,0,-999,-9,-9,-9,-9,-9,1936.68,0.226,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,11,19,0,0,-999,-9,-9,-9,-9,-9,1937.1,0.170,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,11,20,0,0,-999,-9,-9,-9,-9,-9,1937.25,0.157,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,11,21,0,0,-999,-9,-9,-9,-9,-9,1937.16,0.311,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,11,22,0,0,-999,-9,-9,-9,-9,-9,1938.05,0.294,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,11,23,0,0,-999,-9,-9,-9,-9,-9,1938.4,0.284,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,12,00,0,0,-999,-9,-9,-9,-9,-9,1938.61,0.144,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,12,01,0,0,-999,-9,-9,-9,-9,-9,1938.8,0.215,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,12,02,0,0,-999,-9,-9,-9,-9,-9,1938.71,0.214,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,12,03,0,0,-999,-9,-9,-9,-9,-9,1939.13,0.140,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,12,04,0,0,-999,-9,-9,-9,-9,-9,1939.33,0.163,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,12,05,0,0,-999,-9,-9,-9,-9,-9,1939.4,0.157,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,12,06,0,0,-999,-9,-9,-9,-9,-9,1940.29,0.333,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,12,07,0,0,-999,-9,-9,-9,-9,-9,1940.98,0.136,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,12,08,0,0,-999,-9,-9,-9,-9,-9,1941.43,0.198,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,12,09,0,0,-999,-9,-9,-9,-9,-9,1942.73,0.319,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,12,10,0,0,-999,-9,-9,-9,-9,-9,1943.62,0.343,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,12,11,0,0,-999,-9,-9,-9,-9,-9,1944.34,0.136,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,12,12,0,0,-999,-9,-9,-9,-9,-9,1944.48,0.097,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,12,13,0,0,-999,-9,-9,-9,-9,-9,1944.5,0.146,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,12,14,0,0,-999,-9,-9,-9,-9,-9,1944.51,0.112,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,12,15,0,0,-999,-9,-9,-9,-9,-9,1943.94,0.237,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,12,16,0,0,-999,-9,-9,-9,-9,-9,1943.48,0.278,40,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,12,17,0,0,-999,-9,-9,-9,-9,-9,1943.11,0.125,21,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,12,18,0,0,-999,-9,-9,-9,-9,-9,1943.07,0.125,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,12,19,0,0,-999,-9,-9,-9,-9,-9,1943.07,0.135,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,12,20,0,0,-999,-9,-9,-9,-9,-9,1943.22,0.181,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,12,21,0,0,-999,-9,-9,-9,-9,-9,1942.86,0.155,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,12,22,0,0,-999,-9,-9,-9,-9,-9,1942.55,0.124,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,12,23,0,0,-999,-9,-9,-9,-9,-9,1942.21,0.152,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,13,00,0,0,-999,-9,-9,-9,-9,-9,1941.83,0.147,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,13,01,0,0,-999,-9,-9,-9,-9,-9,1941.41,0.117,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,13,02,0,0,-999,-9,-9,-9,-9,-9,1941.12,0.118,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,13,03,0,0,-999,-9,-9,-9,-9,-9,1941.19,0.165,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,13,04,0,0,-999,-9,-9,-9,-9,-9,1941.25,0.196,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,13,05,0,0,-999,-9,-9,-9,-9,-9,1941.53,0.120,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,13,06,0,0,-999,-9,-9,-9,-9,-9,1942.04,0.259,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,13,07,0,0,-999,-9,-9,-9,-9,-9,1942.19,0.135,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,13,08,0,0,-999,-9,-9,-9,-9,-9,1942.16,0.132,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,13,09,0,0,-999,-9,-9,-9,-9,-9,1942.32,0.319,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,13,10,0,0,-999,-9,-9,-9,-9,-9,1943.31,0.322,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,13,11,0,0,-999,-9,-9,-9,-9,-9,1943.39,0.160,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,13,12,0,0,-999,-9,-9,-9,-9,-9,1942.84,0.214,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,13,13,0,0,-999,-9,-9,-9,-9,-9,1942.54,0.242,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,13,14,0,0,-999,-9,-9,-9,-9,-9,1942.33,0.141,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,13,15,0,0,-999,-9,-9,-9,-9,-9,1941.65,0.192,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,13,16,0,0,-999,-9,-9,-9,-9,-9,1941.22,0.144,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,13,17,0,0,-999,-9,-9,-9,-9,-9,1941.31,0.192,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,13,18,0,0,-999,-9,-9,-9,-9,-9,1941.53,0.554,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,13,19,0,0,-999,-9,-9,-9,-9,-9,1941.18,0.768,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,13,20,0,0,-999,-9,-9,-9,-9,-9,1939.99,0.163,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,13,21,0,0,-999,-9,-9,-9,-9,-9,1939.43,0.586,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,13,22,0,0,-999,-9,-9,-9,-9,-9,1938.31,0.178,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,13,23,0,0,-999,-9,-9,-9,-9,-9,1938.37,0.253,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,14,00,0,0,-999,-9,-9,-9,-9,-9,1938.66,0.243,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,14,01,0,0,-999,-9,-9,-9,-9,-9,1937.77,0.325,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,14,02,0,0,-999,-9,-9,-9,-9,-9,1936.72,0.229,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,14,03,0,0,-999,-9,-9,-9,-9,-9,1936.13,0.168,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,14,04,0,0,-999,-9,-9,-9,-9,-9,1936.07,0.134,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,14,05,0,0,-999,-9,-9,-9,-9,-9,1935.3,0.282,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,14,06,0,0,-999,-9,-9,-9,-9,-9,1934.87,0.184,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,14,07,0,0,-999,-9,-9,-9,-9,-9,1935.18,0.178,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,14,08,0,0,-999,-9,-9,-9,-9,-9,1935.01,0.143,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,14,09,0,0,-999,-9,-9,-9,-9,-9,1935.34,0.293,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,14,10,0,0,-999,-9,-9,-9,-9,-9,1935.62,0.141,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,14,11,0,0,-999,-9,-9,-9,-9,-9,1935.44,0.158,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,14,12,0,0,-999,-9,-9,-9,-9,-9,1935.08,0.136,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,14,13,0,0,-999,-9,-9,-9,-9,-9,1934.4,0.317,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,14,14,0,0,-999,-9,-9,-9,-9,-9,1933.1,0.181,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,14,15,0,0,-999,-9,-9,-9,-9,-9,1932.85,0.387,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,14,16,0,0,-999,-9,-9,-9,-9,-9,1932.07,0.194,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,14,17,0,0,-999,-9,-9,-9,-9,-9,1931.29,0.479,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,14,18,0,0,-999,-9,-9,-9,-9,-9,1930.9,0.268,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,14,19,0,0,-999,-9,-9,-9,-9,-9,1931.09,0.230,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,14,20,0,0,-999,-9,-9,-9,-9,-9,1930.55,0.189,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,14,21,0,0,-999,-9,-9,-9,-9,-9,1929.75,0.243,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,14,22,0,0,-999,-9,-9,-9,-9,-9,1929.15,0.247,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,14,23,0,0,-999,-9,-9,-9,-9,-9,1929.05,0.269,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,15,00,0,0,-999,-9,-9,-9,-9,-9,1929.82,0.366,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,15,01,0,0,-999,-9,-9,-9,-9,-9,1929.59,0.167,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,15,02,0,0,-999,-9,-9,-9,-9,-9,1929.39,0.221,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,15,03,0,0,-999,-9,-9,-9,-9,-9,1928.88,0.354,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,15,04,0,0,-999,-9,-9,-9,-9,-9,1928.54,0.219,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,15,05,0,0,-999,-9,-9,-9,-9,-9,1928.38,0.206,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,15,06,0,0,-999,-9,-9,-9,-9,-9,1928.27,0.140,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,15,07,0,0,-999,-9,-9,-9,-9,-9,1928.71,0.268,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,15,08,0,0,-999,-9,-9,-9,-9,-9,1928.84,0.141,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,15,09,0,0,-999,-9,-9,-9,-9,-9,1928.48,0.174,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,15,10,0,0,-999,-9,-9,-9,-9,-9,1927.86,0.158,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,15,11,0,0,-999,-9,-9,-9,-9,-9,1927.38,0.154,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,15,12,0,0,-999,-9,-9,-9,-9,-9,1926.88,0.172,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,15,13,0,0,-999,-9,-9,-9,-9,-9,1926.59,0.140,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,15,14,0,0,-999,-9,-9,-9,-9,-9,1926.35,0.229,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,15,15,0,0,-999,-9,-9,-9,-9,-9,1925.94,0.129,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,15,16,0,0,-999,-9,-9,-9,-9,-9,1926,0.173,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,15,17,0,0,-999,-9,-9,-9,-9,-9,1927.08,0.872,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,15,18,0,0,-999,-9,-9,-9,-9,-9,1928.55,0.168,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,15,19,0,0,-999,-9,-9,-9,-9,-9,1929.06,0.163,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,15,20,0,0,-999,-9,-9,-9,-9,-9,1929.23,0.285,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,15,21,0,0,-999,-9,-9,-9,-9,-9,1929.36,0.187,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,15,22,0,0,-999,-9,-9,-9,-9,-9,1929.55,0.191,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,15,23,0,0,-999,-9,-9,-9,-9,-9,1929.83,0.158,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,16,00,0,0,-999,-9,-9,-9,-9,-9,1930.05,0.255,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,16,01,0,0,-999,-9,-9,-9,-9,-9,1930.19,0.235,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,16,02,0,0,-999,-9,-9,-9,-9,-9,1930.38,0.193,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,16,03,0,0,-999,-9,-9,-9,-9,-9,1930.44,0.233,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,16,04,0,0,-999,-9,-9,-9,-9,-9,1930.4,0.133,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,16,05,0,0,-999,-9,-9,-9,-9,-9,1930.55,0.312,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,16,06,0,0,-999,-9,-9,-9,-9,-9,1931.23,0.212,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,16,07,0,0,-999,-9,-9,-9,-9,-9,1931.79,0.252,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,16,08,0,0,-999,-9,-9,-9,-9,-9,1932.38,0.306,58,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,16,09,0,0,-999,-9,-9,-9,-9,-9,-999.999,-999.999,0,16.864025,-24.867519,10,17,-999.999,3
CVO,2020,12,16,10,0,0,-999,-9,-9,-9,-9,-9,1933.62,0.204,51,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,16,11,0,0,-999,-9,-9,-9,-9,-9,1932.69,0.591,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,16,12,0,0,-999,-9,-9,-9,-9,-9,1931.51,0.179,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,16,13,0,0,-999,-9,-9,-9,-9,-9,1930.46,0.865,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,16,14,0,0,-999,-9,-9,-9,-9,-9,1929.6,0.319,35,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,16,15,0,0,-999,-9,-9,-9,-9,-9,1927.81,0.327,14,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,16,16,0,0,-999,-9,-9,-9,-9,-9,1927.15,0.234,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,16,17,0,0,-999,-9,-9,-9,-9,-9,1926.46,0.476,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,16,18,0,0,-999,-9,-9,-9,-9,-9,1925.96,0.152,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,16,19,0,0,-999,-9,-9,-9,-9,-9,1926.17,0.243,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,16,20,0,0,-999,-9,-9,-9,-9,-9,1926.41,0.270,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,16,21,0,0,-999,-9,-9,-9,-9,-9,1927.02,0.450,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,16,22,0,0,-999,-9,-9,-9,-9,-9,1928.08,0.608,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,16,23,0,0,-999,-9,-9,-9,-9,-9,1929.33,0.211,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,17,00,0,0,-999,-9,-9,-9,-9,-9,1929.7,0.308,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,17,01,0,0,-999,-9,-9,-9,-9,-9,1929.13,0.202,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,17,02,0,0,-999,-9,-9,-9,-9,-9,1929.33,0.172,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,17,03,0,0,-999,-9,-9,-9,-9,-9,1929.85,0.289,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,17,04,0,0,-999,-9,-9,-9,-9,-9,1929.86,0.112,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,17,05,0,0,-999,-9,-9,-9,-9,-9,1929.82,0.191,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,17,06,0,0,-999,-9,-9,-9,-9,-9,1929.63,0.195,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,17,07,0,0,-999,-9,-9,-9,-9,-9,1929.55,0.278,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,17,08,0,0,-999,-9,-9,-9,-9,-9,1929.1,0.194,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,17,09,0,0,-999,-9,-9,-9,-9,-9,1928.95,0.127,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,17,10,0,0,-999,-9,-9,-9,-9,-9,1928.86,0.191,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,17,11,0,0,-999,-9,-9,-9,-9,-9,1929.21,0.315,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,17,12,0,0,-999,-9,-9,-9,-9,-9,1929.64,0.263,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,17,13,0,0,-999,-9,-9,-9,-9,-9,1929.07,0.174,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,17,14,0,0,-999,-9,-9,-9,-9,-9,1928.94,0.095,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,17,15,0,0,-999,-9,-9,-9,-9,-9,1929.08,0.118,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,12,17,16,0,0,-999,-9,-9,-9,-9,-9,1928.99,0.160,60,16.864025,-24.867519,10,17,-999.999,0
