These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  MIN  O3(PPB)
SMO 2015   11  12  14    55    10.60
SMO 2015   11  12  15    00    10.50
SMO 2015   11  12  15    05    10.78
SMO 2015   11  12  15    10    10.54
SMO 2015   11  12  15    15    10.10
SMO 2015   11  12  15    20     9.98
SMO 2015   11  12  15    25    10.65
SMO 2015   11  12  15    30    10.68
SMO 2015   11  12  15    35    10.51
SMO 2015   11  12  15    40    10.30
SMO 2015   11  12  15    45     9.92
SMO 2015   11  12  15    50     9.62
SMO 2015   11  12  15    55    10.32
SMO 2015   11  12  16    00    10.72
SMO 2015   11  12  16    05    10.18
SMO 2015   11  12  16    10    10.46
SMO 2015   11  12  16    15     9.31
SMO 2015   11  12  16    20     9.51
SMO 2015   11  12  16    25    10.50
SMO 2015   11  12  16    30    10.25
SMO 2015   11  12  16    35     9.93
SMO 2015   11  12  16    40    10.08
SMO 2015   11  12  16    45     9.73
SMO 2015   11  12  16    50    10.16
SMO 2015   11  12  16    55     8.87
SMO 2015   11  12  17    00     9.00
SMO 2015   11  12  17    05     9.75
SMO 2015   11  12  17    10     9.54
SMO 2015   11  12  17    15     9.35
SMO 2015   11  12  17    20     9.26
SMO 2015   11  12  17    25     9.41
SMO 2015   11  12  17    30     9.79
SMO 2015   11  12  17    35     8.16
SMO 2015   11  12  17    40     8.28
SMO 2015   11  12  17    45     9.38
SMO 2015   11  12  17    50     9.05
SMO 2015   11  12  17    55     9.42
SMO 2015   11  12  18    00     8.82
SMO 2015   11  12  18    05     9.64
SMO 2015   11  12  18    10     7.54
SMO 2015   11  12  18    15     8.66
SMO 2015   11  12  18    20     8.35
SMO 2015   11  12  18    25     8.85
SMO 2015   11  12  18    30     9.26
SMO 2015   11  12  18    35     8.54
SMO 2015   11  12  18    40     8.65
SMO 2015   11  12  18    45     8.98
SMO 2015   11  12  18    50     6.95
SMO 2015   11  12  18    55     9.07
SMO 2015   11  12  19    00     9.28
SMO 2015   11  12  19    05     8.52
SMO 2015   11  12  19    10     8.03
SMO 2015   11  12  19    15     8.21
SMO 2015   11  12  19    20     8.59
SMO 2015   11  12  19    25     8.62
SMO 2015   11  12  19    30     7.44
SMO 2015   11  12  19    35     8.26
SMO 2015   11  12  19    40     8.09
SMO 2015   11  12  19    45     9.10
SMO 2015   11  12  19    50     8.72
SMO 2015   11  12  19    55     8.28
SMO 2015   11  12  20    00     9.09
SMO 2015   11  12  20    05     8.02
SMO 2015   11  12  20    10     7.00
SMO 2015   11  12  20    15     8.10
SMO 2015   11  12  20    20     8.38
SMO 2015   11  12  20    25     9.41
SMO 2015   11  12  20    30     8.99
SMO 2015   11  12  20    35     7.78
SMO 2015   11  12  20    40     9.44
SMO 2015   11  12  20    45     8.02
SMO 2015   11  12  20    50     8.25
SMO 2015   11  12  20    55     8.43
SMO 2015   11  12  21    00     8.30
SMO 2015   11  12  21    05     8.73
SMO 2015   11  12  21    10     8.14
SMO 2015   11  12  21    15     8.39
SMO 2015   11  12  21    20     8.37
SMO 2015   11  12  21    25     7.32
SMO 2015   11  12  21    30     8.55
SMO 2015   11  12  21    35     8.25
SMO 2015   11  12  21    40     9.12
SMO 2015   11  12  21    45     7.80
SMO 2015   11  12  21    50     8.11
SMO 2015   11  12  21    55     8.12
SMO 2015   11  12  22    00     8.17
SMO 2015   11  12  22    05     8.69
SMO 2015   11  12  22    10     6.47
SMO 2015   11  12  22    15     7.53
SMO 2015   11  12  22    20     8.52
SMO 2015   11  12  22    25     7.98
SMO 2015   11  12  22    30     8.46
SMO 2015   11  12  22    35     7.83
SMO 2015   11  12  22    40     7.93
SMO 2015   11  12  22    45     8.76
SMO 2015   11  12  22    50     8.23
SMO 2015   11  12  22    55     6.77
SMO 2015   11  12  23    00     7.58
SMO 2015   11  12  23    05     8.16
SMO 2015   11  12  23    10     7.50
SMO 2015   11  12  23    15     8.49
SMO 2015   11  12  23    20     7.82
SMO 2015   11  12  23    25     7.56
SMO 2015   11  12  23    30     8.33
SMO 2015   11  12  23    35     8.46
SMO 2015   11  12  23    40     7.28
SMO 2015   11  12  23    45     8.52
SMO 2015   11  12  23    50     7.95
SMO 2015   11  12  23    55     6.79
SMO 2015   11  13  00    00     7.77
SMO 2015   11  13  00    05     8.08
SMO 2015   11  13  00    10     6.81
SMO 2015   11  13  00    15     8.26
SMO 2015   11  13  00    20     9.53
SMO 2015   11  13  00    25     7.83
SMO 2015   11  13  00    30     6.64
SMO 2015   11  13  00    35     6.58
SMO 2015   11  13  00    40     7.26
SMO 2015   11  13  00    45     8.02
SMO 2015   11  13  00    50     8.26
SMO 2015   11  13  00    55     7.11
SMO 2015   11  13  01    00     8.28
SMO 2015   11  13  01    05     7.57
SMO 2015   11  13  01    10     7.17
SMO 2015   11  13  01    15     7.19
SMO 2015   11  13  01    20     7.47
SMO 2015   11  13  01    25     7.73
SMO 2015   11  13  01    30     8.14
SMO 2015   11  13  01    35     7.93
SMO 2015   11  13  01    40     8.55
SMO 2015   11  13  01    45     8.12
SMO 2015   11  13  01    50     8.04
SMO 2015   11  13  01    55     7.95
SMO 2015   11  13  02    00     6.49
SMO 2015   11  13  02    05     7.16
SMO 2015   11  13  02    10     7.70
SMO 2015   11  13  02    15     8.20
SMO 2015   11  13  02    20     6.67
SMO 2015   11  13  02    25     6.67
SMO 2015   11  13  02    30     6.69
SMO 2015   11  13  02    35     7.25
SMO 2015   11  13  02    40     6.49
SMO 2015   11  13  02    45     6.44
SMO 2015   11  13  02    50     5.83
SMO 2015   11  13  02    55     7.98
SMO 2015   11  13  03    00     7.40
SMO 2015   11  13  03    05     6.91
SMO 2015   11  13  03    15     7.41
SMO 2015   11  13  03    20     7.43
SMO 2015   11  13  03    25     6.42
SMO 2015   11  13  03    30     7.06
SMO 2015   11  13  03    35     7.63
SMO 2015   11  13  03    40     7.16
SMO 2015   11  13  03    45     7.86
SMO 2015   11  13  03    50     8.46
SMO 2015   11  13  03    55     8.27
SMO 2015   11  13  04    00     7.55
SMO 2015   11  13  04    05     7.06
SMO 2015   11  13  04    10     7.23
SMO 2015   11  13  04    15     8.00
SMO 2015   11  13  04    20     7.91
SMO 2015   11  13  04    25     8.19
SMO 2015   11  13  04    30     8.07
SMO 2015   11  13  04    35     7.63
SMO 2015   11  13  04    40     7.17
SMO 2015   11  13  04    45     6.67
SMO 2015   11  13  04    50     8.40
SMO 2015   11  13  04    55     9.09
SMO 2015   11  13  05    00     9.06
SMO 2015   11  13  05    05     8.04
SMO 2015   11  13  05    10     8.72
SMO 2015   11  13  05    15     7.65
SMO 2015   11  13  05    20     7.65
SMO 2015   11  13  05    25     7.11
SMO 2015   11  13  05    30     7.41
SMO 2015   11  13  05    35     8.59
SMO 2015   11  13  05    40     8.59
SMO 2015   11  13  05    45     7.07
SMO 2015   11  13  05    50     6.88
SMO 2015   11  13  05    55     7.42
SMO 2015   11  13  06    00     7.96
SMO 2015   11  13  06    05     7.91
SMO 2015   11  13  06    10     8.06
SMO 2015   11  13  06    15     7.67
SMO 2015   11  13  06    20     8.29
SMO 2015   11  13  06    25     7.49
SMO 2015   11  13  06    30     6.85
SMO 2015   11  13  06    35     6.84
SMO 2015   11  13  06    40     7.92
SMO 2015   11  13  06    45     7.25
SMO 2015   11  13  06    50     7.49
SMO 2015   11  13  06    55     6.42
SMO 2015   11  13  07    00     6.63
SMO 2015   11  13  07    05     7.15
SMO 2015   11  13  07    10     7.78
SMO 2015   11  13  07    15     8.04
SMO 2015   11  13  07    20     8.33
SMO 2015   11  13  07    25     7.36
SMO 2015   11  13  07    30     6.71
SMO 2015   11  13  07    35     7.15
SMO 2015   11  13  07    40     7.27
SMO 2015   11  13  07    45     7.81
SMO 2015   11  13  07    50     6.65
SMO 2015   11  13  07    55     6.10
SMO 2015   11  13  08    00     6.46
SMO 2015   11  13  08    05     7.38
SMO 2015   11  13  08    10     7.06
SMO 2015   11  13  08    15     7.38
SMO 2015   11  13  08    20     7.55
SMO 2015   11  13  08    25     7.95
SMO 2015   11  13  08    30     6.70
SMO 2015   11  13  08    35     6.60
SMO 2015   11  13  08    40     6.93
SMO 2015   11  13  08    45     7.39
SMO 2015   11  13  08    50     7.44
SMO 2015   11  13  08    55     7.50
SMO 2015   11  13  09    00     6.60
SMO 2015   11  13  09    05     6.15
SMO 2015   11  13  09    10     6.58
SMO 2015   11  13  09    15     7.51
SMO 2015   11  13  09    20     7.74
SMO 2015   11  13  09    25     7.76
SMO 2015   11  13  09    30     7.30
SMO 2015   11  13  09    35     6.62
SMO 2015   11  13  09    40     7.39
SMO 2015   11  13  09    45     7.94
SMO 2015   11  13  09    50     7.67
SMO 2015   11  13  09    55     7.84
SMO 2015   11  13  10    00     6.96
SMO 2015   11  13  10    05     6.91
SMO 2015   11  13  10    10     7.51
SMO 2015   11  13  10    15     7.78
SMO 2015   11  13  10    20     7.53
SMO 2015   11  13  10    25     7.80
SMO 2015   11  13  10    30     6.68
SMO 2015   11  13  10    35     6.89
SMO 2015   11  13  10    40     7.58
SMO 2015   11  13  10    45     7.75
SMO 2015   11  13  10    50     7.87
SMO 2015   11  13  10    55     7.44
SMO 2015   11  13  11    00     6.99
SMO 2015   11  13  11    05     6.68
SMO 2015   11  13  11    10     7.53
SMO 2015   11  13  11    15     7.56
SMO 2015   11  13  11    20     8.00
SMO 2015   11  13  11    25     7.37
SMO 2015   11  13  11    30     7.47
SMO 2015   11  13  11    35     7.03
SMO 2015   11  13  11    40     6.54
SMO 2015   11  13  11    45     6.48
SMO 2015   11  13  11    50     6.98
SMO 2015   11  13  11    55     7.25
SMO 2015   11  13  12    00     7.43
SMO 2015   11  13  12    05     6.19
SMO 2015   11  13  12    10     4.87
SMO 2015   11  13  12    15     7.98
SMO 2015   11  13  12    20     7.63
SMO 2015   11  13  12    25     8.15
SMO 2015   11  13  12    30     8.47
SMO 2015   11  13  12    35     8.80
SMO 2015   11  13  12    40     8.03
SMO 2015   11  13  12    45     9.00
SMO 2015   11  13  12    50     9.40
SMO 2015   11  13  12    55     9.72
SMO 2015   11  13  13    00     9.47
SMO 2015   11  13  13    05     8.58
SMO 2015   11  13  13    10     8.36
SMO 2015   11  13  13    15     8.99
SMO 2015   11  13  13    20     9.23
SMO 2015   11  13  13    25     9.01
SMO 2015   11  13  13    30     8.99
SMO 2015   11  13  13    35     8.73
SMO 2015   11  13  13    40     8.26
SMO 2015   11  13  13    45     9.05
SMO 2015   11  13  13    50     8.83
SMO 2015   11  13  13    55     8.71
SMO 2015   11  13  14    00     8.77
SMO 2015   11  13  14    05     8.62
SMO 2015   11  13  14    10     7.84
SMO 2015   11  13  14    15     7.65
SMO 2015   11  13  14    20     8.28
SMO 2015   11  13  14    25     8.52
SMO 2015   11  13  14    30     8.26
SMO 2015   11  13  14    35     7.85
SMO 2015   11  13  14    40     8.17
SMO 2015   11  13  14    45     8.78
SMO 2015   11  13  14    50     7.95
SMO 2015   11  13  14    55     8.11
SMO 2015   11  13  15    00     7.73
SMO 2015   11  13  15    05     7.67
SMO 2015   11  13  15    10     7.90
SMO 2015   11  13  15    15     7.87
SMO 2015   11  13  15    20     7.46
SMO 2015   11  13  15    25     7.97
SMO 2015   11  13  15    30     6.47
SMO 2015   11  13  15    35     7.18
SMO 2015   11  13  15    40     7.87
SMO 2015   11  13  15    45     7.74
SMO 2015   11  13  15    50     6.97
SMO 2015   11  13  15    55     7.64
SMO 2015   11  13  16    00     7.31
SMO 2015   11  13  16    05     6.19
SMO 2015   11  13  16    10     6.91
SMO 2015   11  13  16    15     7.34
SMO 2015   11  13  16    20     6.60
SMO 2015   11  13  16    25     7.70
SMO 2015   11  13  16    30     6.83
SMO 2015   11  13  16    35     6.40
SMO 2015   11  13  16    40     7.09
SMO 2015   11  13  16    45     8.05
SMO 2015   11  13  16    50     6.89
SMO 2015   11  13  16    55     6.36
SMO 2015   11  13  17    00     6.26
SMO 2015   11  13  17    05     6.07
SMO 2015   11  13  17    10     6.65
SMO 2015   11  13  17    15     7.03
SMO 2015   11  13  17    20     7.47
SMO 2015   11  13  17    25     7.44
SMO 2015   11  13  17    30     6.82
SMO 2015   11  13  17    35     6.27
SMO 2015   11  13  17    40     5.97
SMO 2015   11  13  17    45     5.26
SMO 2015   11  13  17    50     5.26
SMO 2015   11  13  17    55     4.23
SMO 2015   11  13  18    00     4.19
SMO 2015   11  13  18    05     3.82
SMO 2015   11  13  18    10     4.83
SMO 2015   11  13  18    15     4.76
SMO 2015   11  13  18    20     5.50
SMO 2015   11  13  18    25     4.37
SMO 2015   11  13  18    30     4.24
SMO 2015   11  13  18    35     5.23
SMO 2015   11  13  18    40     8.09
SMO 2015   11  13  18    45     7.33
SMO 2015   11  13  18    50     8.28
SMO 2015   11  13  18    55     8.15
SMO 2015   11  13  19    00     8.11
SMO 2015   11  13  19    05     8.22
SMO 2015   11  13  19    10     8.98
SMO 2015   11  13  19    15     7.51
SMO 2015   11  13  19    20     8.10
SMO 2015   11  13  19    25     7.44
SMO 2015   11  13  19    30     8.03
SMO 2015   11  13  19    35     7.50
SMO 2015   11  13  19    40     7.03
SMO 2015   11  13  19    45     7.65
SMO 2015   11  13  19    50     7.57
SMO 2015   11  13  19    55     8.74
SMO 2015   11  13  20    00     8.27
SMO 2015   11  13  20    05     8.79
SMO 2015   11  13  20    10     8.60
SMO 2015   11  13  20    15     7.78
SMO 2015   11  13  20    20     7.76
SMO 2015   11  13  20    25     9.01
SMO 2015   11  13  20    30     8.42
SMO 2015   11  13  20    35     8.42
SMO 2015   11  13  20    40     8.78
SMO 2015   11  13  20    45     8.76
SMO 2015   11  13  20    50     8.46
SMO 2015   11  13  20    55     8.44
SMO 2015   11  13  21    00     6.61
SMO 2015   11  13  21    05     9.05
SMO 2015   11  13  21    10     9.20
SMO 2015   11  13  21    15     9.92
SMO 2015   11  13  21    20    11.09
SMO 2015   11  13  21    25     8.57
SMO 2015   11  13  21    30     9.74
SMO 2015   11  13  21    35    10.21
SMO 2015   11  13  21    40     9.98
SMO 2015   11  13  21    45     9.98
SMO 2015   11  13  21    50    10.37
SMO 2015   11  13  21    55     9.76
SMO 2015   11  13  22    00     9.75
SMO 2015   11  13  22    05     8.48
SMO 2015   11  13  22    10     9.10
SMO 2015   11  13  22    15     9.33
SMO 2015   11  13  22    20     9.20
SMO 2015   11  13  22    25     9.33
SMO 2015   11  13  22    30     8.47
SMO 2015   11  13  22    35     9.48
SMO 2015   11  13  22    40     8.77
SMO 2015   11  13  22    45     8.08
SMO 2015   11  13  22    50     8.47
SMO 2015   11  13  22    55     8.78
SMO 2015   11  13  23    00     8.43
SMO 2015   11  13  23    05     8.16
SMO 2015   11  13  23    10     7.95
SMO 2015   11  13  23    15     8.86
SMO 2015   11  13  23    20     7.91
SMO 2015   11  13  23    25     8.27
SMO 2015   11  13  23    30     7.53
SMO 2015   11  13  23    35     7.76
SMO 2015   11  13  23    40     9.14
SMO 2015   11  13  23    45     9.62
SMO 2015   11  13  23    50     9.06
SMO 2015   11  13  23    55     8.35
SMO 2015   11  14  00    00     8.78
SMO 2015   11  14  00    05     8.15
SMO 2015   11  14  00    10     7.50
SMO 2015   11  14  00    15     7.48
SMO 2015   11  14  00    20     7.99
SMO 2015   11  14  00    25     7.85
SMO 2015   11  14  00    30     7.96
SMO 2015   11  14  00    35     7.89
SMO 2015   11  14  00    40     7.56
SMO 2015   11  14  00    45     7.75
SMO 2015   11  14  00    50     7.87
SMO 2015   11  14  00    55     8.07
SMO 2015   11  14  01    00     7.74
SMO 2015   11  14  01    05     8.18
SMO 2015   11  14  01    10     7.45
SMO 2015   11  14  01    15     7.91
SMO 2015   11  14  01    20     8.19
SMO 2015   11  14  01    25     7.85
SMO 2015   11  14  01    30     7.93
SMO 2015   11  14  01    35     8.08
SMO 2015   11  14  01    40     6.45
SMO 2015   11  14  01    45     7.01
SMO 2015   11  14  01    50     7.90
SMO 2015   11  14  01    55     6.73
SMO 2015   11  14  02    00     8.07
SMO 2015   11  14  02    05     7.97
SMO 2015   11  14  02    10     7.55
SMO 2015   11  14  02    15     7.66
SMO 2015   11  14  02    20     7.65
SMO 2015   11  14  02    25     7.33
SMO 2015   11  14  02    30     8.01
SMO 2015   11  14  02    35     7.64
SMO 2015   11  14  02    40     7.06
SMO 2015   11  14  02    45     7.34
SMO 2015   11  14  02    50     7.51
SMO 2015   11  14  02    55     8.22
SMO 2015   11  14  03    00     8.17
SMO 2015   11  14  03    05     8.15
SMO 2015   11  14  03    10     7.87
SMO 2015   11  14  03    15     7.69
SMO 2015   11  14  03    20     7.74
SMO 2015   11  14  03    25     7.80
SMO 2015   11  14  03    30     7.73
SMO 2015   11  14  03    35     7.70
SMO 2015   11  14  03    40     7.57
SMO 2015   11  14  03    45     6.99
SMO 2015   11  14  03    50     7.71
SMO 2015   11  14  03    55     7.63
SMO 2015   11  14  04    00     6.78
SMO 2015   11  14  04    05     7.39
SMO 2015   11  14  04    10     7.78
SMO 2015   11  14  04    15     7.58
SMO 2015   11  14  04    20     7.33
SMO 2015   11  14  04    25     6.73
SMO 2015   11  14  04    30     7.31
SMO 2015   11  14  04    35     7.80
SMO 2015   11  14  04    40     7.84
SMO 2015   11  14  04    45     6.95
SMO 2015   11  14  04    50     7.54
SMO 2015   11  14  04    55     7.89
SMO 2015   11  14  05    00     6.73
SMO 2015   11  14  05    05     6.57
SMO 2015   11  14  05    10     7.13
SMO 2015   11  14  05    15     7.40
SMO 2015   11  14  05    20     7.66
SMO 2015   11  14  05    25     7.27
SMO 2015   11  14  05    30     7.13
SMO 2015   11  14  05    35     7.00
SMO 2015   11  14  05    40     6.16
SMO 2015   11  14  05    45     6.43
SMO 2015   11  14  05    50     7.38
SMO 2015   11  14  05    55     7.42
SMO 2015   11  14  06    00     7.44
SMO 2015   11  14  06    05     7.02
SMO 2015   11  14  06    10     6.21
SMO 2015   11  14  06    15     6.51
SMO 2015   11  14  06    20     7.18
SMO 2015   11  14  06    25     7.51
SMO 2015   11  14  06    30     7.29
SMO 2015   11  14  06    35     7.42
SMO 2015   11  14  06    40     7.33
SMO 2015   11  14  06    45     6.18
SMO 2015   11  14  06    50     6.15
SMO 2015   11  14  06    55     7.30
SMO 2015   11  14  07    00     7.52
SMO 2015   11  14  07    05     6.99
SMO 2015   11  14  07    10     7.32
SMO 2015   11  14  07    15     7.65
SMO 2015   11  14  07    20     7.21
SMO 2015   11  14  07    25     6.21
SMO 2015   11  14  07    30     6.30
SMO 2015   11  14  07    35     7.66
SMO 2015   11  14  07    40     7.51
SMO 2015   11  14  07    45     7.31
SMO 2015   11  14  07    50     6.99
SMO 2015   11  14  07    55     7.24
SMO 2015   11  14  08    00     7.09
SMO 2015   11  14  08    05     6.41
SMO 2015   11  14  08    10     6.90
SMO 2015   11  14  08    15     7.34
SMO 2015   11  14  08    20     6.97
SMO 2015   11  14  08    25     7.40
SMO 2015   11  14  08    30     7.13
SMO 2015   11  14  08    35     6.69
SMO 2015   11  14  08    40     7.01
SMO 2015   11  14  08    45     7.71
SMO 2015   11  14  08    50     7.43
SMO 2015   11  14  08    55     7.62
SMO 2015   11  14  09    00     6.97
SMO 2015   11  14  09    05     6.53
SMO 2015   11  14  09    10     7.15
SMO 2015   11  14  09    15     7.53
SMO 2015   11  14  09    20     7.24
SMO 2015   11  14  09    25     7.23
SMO 2015   11  14  09    30     7.45
SMO 2015   11  14  09    35     6.84
SMO 2015   11  14  09    40     6.70
SMO 2015   11  14  09    45     6.41
SMO 2015   11  14  09    50     7.12
SMO 2015   11  14  09    55     7.09
SMO 2015   11  14  10    00     7.36
SMO 2015   11  14  10    05     7.10
SMO 2015   11  14  10    10     6.28
SMO 2015   11  14  10    15     6.54
SMO 2015   11  14  10    20     7.38
SMO 2015   11  14  10    25     6.96
SMO 2015   11  14  10    30     7.18
SMO 2015   11  14  10    35     6.95
SMO 2015   11  14  10    40     7.28
SMO 2015   11  14  10    45     7.07
SMO 2015   11  14  10    50     5.51
SMO 2015   11  14  10    55     6.82
SMO 2015   11  14  11    00     7.14
SMO 2015   11  14  11    05     7.31
SMO 2015   11  14  11    10     7.20
SMO 2015   11  14  11    15     7.24
SMO 2015   11  14  11    20     7.03
SMO 2015   11  14  11    25     6.70
SMO 2015   11  14  11    30     6.40
SMO 2015   11  14  11    35     6.86
SMO 2015   11  14  11    40     7.13
SMO 2015   11  14  11    45     7.34
SMO 2015   11  14  11    50     7.06
SMO 2015   11  14  11    55     6.95
SMO 2015   11  14  12    00     6.41
SMO 2015   11  14  12    05     7.05
SMO 2015   11  14  12    10     7.48
SMO 2015   11  14  12    15     7.37
SMO 2015   11  14  12    20     7.06
SMO 2015   11  14  12    25     6.18
SMO 2015   11  14  12    30     6.27
SMO 2015   11  14  12    35     7.33
SMO 2015   11  14  12    40     7.16
SMO 2015   11  14  12    45     7.28
SMO 2015   11  14  12    50     7.13
SMO 2015   11  14  12    55     7.23
SMO 2015   11  14  13    00     6.92
SMO 2015   11  14  13    05     6.48
SMO 2015   11  14  13    10     6.36
SMO 2015   11  14  13    15     7.51
SMO 2015   11  14  13    20     7.22
SMO 2015   11  14  13    25     7.15
SMO 2015   11  14  13    30     7.15
SMO 2015   11  14  13    35     6.23
SMO 2015   11  14  13    40     6.59
SMO 2015   11  14  13    45     7.46
SMO 2015   11  14  13    50     7.22
SMO 2015   11  14  13    55     7.31
SMO 2015   11  14  14    00     6.86
SMO 2015   11  14  14    05     7.08
SMO 2015   11  14  14    10     7.09
SMO 2015   11  14  14    15     5.81
SMO 2015   11  14  14    20     7.10
SMO 2015   11  14  14    25     7.79
SMO 2015   11  14  14    30     7.68
SMO 2015   11  14  14    35     7.50
SMO 2015   11  14  14    40     7.77
SMO 2015   11  14  14    45     7.58
SMO 2015   11  14  14    50     6.59
SMO 2015   11  14  14    55     5.36
SMO 2015   11  14  15    00     8.29
SMO 2015   11  14  15    05     7.73
SMO 2015   11  14  15    10     7.59
SMO 2015   11  14  15    15     7.51
SMO 2015   11  14  15    20     7.13
SMO 2015   11  14  15    25     7.78
SMO 2015   11  14  15    30     6.94
SMO 2015   11  14  15    35     6.52
SMO 2015   11  14  15    40     8.20
SMO 2015   11  14  15    45     8.20
SMO 2015   11  14  15    50     8.34
SMO 2015   11  14  15    55     7.42
SMO 2015   11  14  16    00     6.45
SMO 2015   11  14  16    05     7.89
SMO 2015   11  14  16    10     8.14
SMO 2015   11  14  16    15     8.05
SMO 2015   11  14  16    20     7.99
SMO 2015   11  14  16    25     7.57
SMO 2015   11  14  16    30     7.69
SMO 2015   11  14  16    35     7.33
SMO 2015   11  14  16    40     6.78
SMO 2015   11  14  16    45     7.39
SMO 2015   11  14  16    50     7.18
SMO 2015   11  14  16    55     6.54
SMO 2015   11  14  17    00     6.71
SMO 2015   11  14  17    05     7.52
SMO 2015   11  14  17    10     7.73
SMO 2015   11  14  17    15     6.97
SMO 2015   11  14  17    20     6.84
SMO 2015   11  14  17    25     7.49
SMO 2015   11  14  17    30     7.61
SMO 2015   11  14  17    35     6.91
SMO 2015   11  14  17    40     6.74
SMO 2015   11  14  17    45     6.02
SMO 2015   11  14  17    50     6.64
SMO 2015   11  14  17    55     7.64
SMO 2015   11  14  18    00     7.24
SMO 2015   11  14  18    05     6.71
SMO 2015   11  14  18    10     6.67
SMO 2015   11  14  18    15     6.47
SMO 2015   11  14  18    20     6.89
SMO 2015   11  14  18    25     5.89
SMO 2015   11  14  18    30     6.45
SMO 2015   11  14  18    35     6.88
SMO 2015   11  14  18    40     7.38
SMO 2015   11  14  18    45     7.10
SMO 2015   11  14  18    50     6.62
SMO 2015   11  14  18    55     6.43
SMO 2015   11  14  19    00     6.32
SMO 2015   11  14  19    05     5.69
SMO 2015   11  14  19    10     6.49
SMO 2015   11  14  19    15     6.53
SMO 2015   11  14  19    20     6.49
SMO 2015   11  14  19    25     6.17
SMO 2015   11  14  19    30     6.72
SMO 2015   11  14  19    35     6.35
SMO 2015   11  14  19    40     6.78
SMO 2015   11  14  19    45     6.78
SMO 2015   11  14  19    50     6.14
SMO 2015   11  14  19    55     6.60
SMO 2015   11  14  20    00     5.47
SMO 2015   11  14  20    05     5.82
SMO 2015   11  14  20    10     6.30
SMO 2015   11  14  20    15     6.31
SMO 2015   11  14  20    20     5.91
SMO 2015   11  14  20    25     5.24
SMO 2015   11  14  20    30     7.63
SMO 2015   11  14  20    35     6.30
SMO 2015   11  14  20    40     6.58
SMO 2015   11  14  20    45     6.10
SMO 2015   11  14  20    50     5.69
SMO 2015   11  14  20    55     5.52
SMO 2015   11  14  21    00     6.06
SMO 2015   11  14  21    05     6.66
SMO 2015   11  14  21    10     6.46
SMO 2015   11  14  21    15     5.94
SMO 2015   11  14  21    20     6.72
SMO 2015   11  14  21    25     5.84
SMO 2015   11  14  21    30     6.18
SMO 2015   11  14  21    35     6.08
SMO 2015   11  14  21    40     6.32
SMO 2015   11  14  21    45     5.05
SMO 2015   11  14  21    50     5.49
SMO 2015   11  14  21    55     5.94
SMO 2015   11  14  22    00     5.66
SMO 2015   11  14  22    05     6.08
SMO 2015   11  14  22    10     5.46
SMO 2015   11  14  22    15     6.14
SMO 2015   11  14  22    20     6.12
SMO 2015   11  14  22    25     5.96
SMO 2015   11  14  22    30     6.43
SMO 2015   11  14  22    35     6.49
SMO 2015   11  14  22    40     6.51
SMO 2015   11  14  22    45     6.42
SMO 2015   11  14  22    50     6.05
SMO 2015   11  14  22    55     6.47
SMO 2015   11  14  23    00     5.58
SMO 2015   11  14  23    05     5.30
SMO 2015   11  14  23    10     6.22
SMO 2015   11  14  23    15     5.39
SMO 2015   11  14  23    20     5.23
SMO 2015   11  14  23    25     5.36
SMO 2015   11  14  23    30     6.14
SMO 2015   11  14  23    35     6.09
SMO 2015   11  14  23    40     5.39
SMO 2015   11  14  23    45     6.21
SMO 2015   11  14  23    50     5.60
SMO 2015   11  14  23    55     6.21
SMO 2015   11  15  00    00     6.37
SMO 2015   11  15  00    05     6.43
SMO 2015   11  15  00    10     6.62
SMO 2015   11  15  00    15     6.17
SMO 2015   11  15  00    20     5.34
SMO 2015   11  15  00    25     6.35
SMO 2015   11  15  00    30     6.50
SMO 2015   11  15  00    35     6.99
SMO 2015   11  15  00    40     6.22
SMO 2015   11  15  00    45     6.10
SMO 2015   11  15  00    50     5.68
SMO 2015   11  15  00    55     5.64
SMO 2015   11  15  01    00     5.23
SMO 2015   11  15  01    05     6.51
SMO 2015   11  15  01    10     5.60
SMO 2015   11  15  01    15     5.54
SMO 2015   11  15  01    20     4.77
SMO 2015   11  15  01    25     4.63
SMO 2015   11  15  01    30     5.65
SMO 2015   11  15  01    35     6.05
SMO 2015   11  15  01    40     5.79
SMO 2015   11  15  01    45     5.47
SMO 2015   11  15  01    50     5.81
SMO 2015   11  15  01    55     5.63
SMO 2015   11  15  02    00     5.15
SMO 2015   11  15  02    05     5.82
SMO 2015   11  15  02    10     5.43
SMO 2015   11  15  02    15     6.55
SMO 2015   11  15  02    20     5.91
