These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  MIN  O3(PPB)
SMO 2015   01  22  07    30    13.65
SMO 2015   01  22  07    35    13.93
SMO 2015   01  22  07    40    13.32
SMO 2015   01  22  07    45    13.52
SMO 2015   01  22  07    50    14.14
SMO 2015   01  22  07    55    14.34
SMO 2015   01  22  08    00    14.16
SMO 2015   01  22  08    05    14.01
SMO 2015   01  22  08    15    13.38
SMO 2015   01  22  08    20    14.03
SMO 2015   01  22  08    25    14.06
SMO 2015   01  22  08    30    14.25
SMO 2015   01  22  08    35    14.07
SMO 2015   01  22  08    40    13.64
SMO 2015   01  22  08    45    13.72
SMO 2015   01  22  08    50    14.16
SMO 2015   01  22  08    55    14.16
SMO 2015   01  22  09    00    14.35
SMO 2015   01  22  09    05    13.91
SMO 2015   01  22  09    10    13.65
SMO 2015   01  22  09    15    13.83
SMO 2015   01  22  09    20    14.26
SMO 2015   01  22  09    25    14.44
SMO 2015   01  22  09    30    14.43
SMO 2015   01  22  09    35    14.13
SMO 2015   01  22  09    40    14.48
SMO 2015   01  22  09    45    14.14
SMO 2015   01  22  09    50    13.77
SMO 2015   01  22  09    55    13.92
SMO 2015   01  22  10    00    14.62
SMO 2015   01  22  10    05    14.24
SMO 2015   01  22  10    10    14.56
SMO 2015   01  22  10    15    14.30
SMO 2015   01  22  10    20    14.07
SMO 2015   01  22  10    25    14.34
SMO 2015   01  22  10    30    14.51
SMO 2015   01  22  10    35    14.58
SMO 2015   01  22  10    40    14.46
SMO 2015   01  22  10    45    13.96
SMO 2015   01  22  10    50    13.74
SMO 2015   01  22  10    55    14.02
SMO 2015   01  22  11    00    14.38
SMO 2015   01  22  11    05    14.25
SMO 2015   01  22  11    10    14.24
SMO 2015   01  22  11    15    14.02
SMO 2015   01  22  11    20    13.71
SMO 2015   01  22  11    25    14.38
SMO 2015   01  22  11    30    14.29
SMO 2015   01  22  11    35    13.66
SMO 2015   01  22  11    40    13.26
SMO 2015   01  22  11    45    11.39
SMO 2015   01  22  11    50     9.73
SMO 2015   01  22  11    55     9.46
SMO 2015   01  22  12    00    10.08
SMO 2015   01  22  12    05    10.72
SMO 2015   01  22  12    10    11.76
SMO 2015   01  22  12    15    11.75
SMO 2015   01  22  12    20    12.05
SMO 2015   01  22  12    25    12.73
SMO 2015   01  22  12    30    12.43
SMO 2015   01  22  12    35    13.71
SMO 2015   01  22  12    40    12.65
SMO 2015   01  22  12    45    11.29
SMO 2015   01  22  12    50    11.39
SMO 2015   01  22  12    55    11.66
SMO 2015   01  22  13    00    11.76
SMO 2015   01  22  13    05    11.48
SMO 2015   01  22  13    10    10.59
SMO 2015   01  22  13    15    10.38
SMO 2015   01  22  13    20    10.58
SMO 2015   01  22  13    25    11.61
SMO 2015   01  22  13    30    11.45
SMO 2015   01  22  13    35    12.25
SMO 2015   01  22  13    40    11.69
SMO 2015   01  22  13    45    11.11
SMO 2015   01  22  13    50    11.04
SMO 2015   01  22  13    55    12.03
SMO 2015   01  22  14    00    14.21
SMO 2015   01  22  14    05    14.90
SMO 2015   01  22  14    10    14.21
SMO 2015   01  22  14    15    14.09
SMO 2015   01  22  14    20    14.33
SMO 2015   01  22  14    25    13.99
SMO 2015   01  22  14    30    13.00
SMO 2015   01  22  14    35    12.59
SMO 2015   01  22  14    40    12.30
SMO 2015   01  22  14    45    12.38
SMO 2015   01  22  14    50    13.24
SMO 2015   01  22  14    55    13.94
SMO 2015   01  22  15    00    13.95
SMO 2015   01  22  15    05    14.10
SMO 2015   01  22  15    10    13.49
SMO 2015   01  22  15    15    13.31
SMO 2015   01  22  15    20    13.72
SMO 2015   01  22  15    25    13.74
SMO 2015   01  22  15    30    13.56
SMO 2015   01  22  15    35    13.47
SMO 2015   01  22  15    40    12.86
SMO 2015   01  22  15    45    12.28
SMO 2015   01  22  15    50    12.41
SMO 2015   01  22  15    55    12.50
SMO 2015   01  22  16    00    12.41
SMO 2015   01  22  16    05    12.21
SMO 2015   01  22  16    10    12.56
SMO 2015   01  22  16    15    12.64
SMO 2015   01  22  16    20    12.50
SMO 2015   01  22  16    25    12.33
SMO 2015   01  22  16    30    12.11
SMO 2015   01  22  16    35    12.86
SMO 2015   01  22  16    40    14.09
SMO 2015   01  22  16    45    14.56
SMO 2015   01  22  16    50    15.46
SMO 2015   01  22  16    55    15.49
SMO 2015   01  22  17    00    15.29
SMO 2015   01  22  17    05    15.14
SMO 2015   01  22  17    10    15.31
SMO 2015   01  22  17    15    15.85
SMO 2015   01  22  17    20    16.03
SMO 2015   01  22  17    25    16.19
SMO 2015   01  22  17    30    15.81
SMO 2015   01  22  17    35    15.98
SMO 2015   01  22  17    40    16.54
SMO 2015   01  22  17    45    16.33
SMO 2015   01  22  17    50    16.66
SMO 2015   01  22  17    55    16.50
SMO 2015   01  22  18    00    16.04
SMO 2015   01  22  18    05    16.15
SMO 2015   01  22  18    10    16.65
SMO 2015   01  22  18    15    16.20
SMO 2015   01  22  18    20    16.36
SMO 2015   01  22  18    25    16.31
SMO 2015   01  22  18    30    16.42
SMO 2015   01  22  18    35    16.33
SMO 2015   01  22  18    40    16.66
SMO 2015   01  22  18    45    16.56
SMO 2015   01  22  18    50    16.24
SMO 2015   01  22  18    55    15.90
SMO 2015   01  22  19    00    16.61
SMO 2015   01  22  19    05    16.16
SMO 2015   01  22  19    10    15.83
SMO 2015   01  22  19    15    16.30
SMO 2015   01  22  19    20    15.47
SMO 2015   01  22  19    25    15.73
SMO 2015   01  22  19    30    16.03
SMO 2015   01  22  19    35    15.81
SMO 2015   01  22  19    40    15.58
SMO 2015   01  22  19    45    15.52
SMO 2015   01  22  19    50    15.42
SMO 2015   01  22  19    55    15.42
SMO 2015   01  22  20    00    15.82
SMO 2015   01  22  20    05    15.86
SMO 2015   01  22  20    10    15.79
SMO 2015   01  22  20    15    14.91
SMO 2015   01  22  20    20    15.32
SMO 2015   01  22  20    25    15.13
SMO 2015   01  22  20    30    14.58
SMO 2015   01  22  20    35    16.26
SMO 2015   01  22  20    40    14.80
SMO 2015   01  22  20    45    15.74
SMO 2015   01  22  20    50    15.08
SMO 2015   01  22  20    55    15.98
SMO 2015   01  22  21    00    15.40
SMO 2015   01  22  21    05    14.68
SMO 2015   01  22  21    10    14.97
SMO 2015   01  22  21    15    15.60
SMO 2015   01  22  21    20    15.56
SMO 2015   01  22  21    25    15.72
SMO 2015   01  22  21    30    15.53
SMO 2015   01  22  21    35    15.41
SMO 2015   01  22  21    40    14.74
SMO 2015   01  22  21    45    15.53
SMO 2015   01  22  21    50    15.88
SMO 2015   01  22  21    55    15.15
SMO 2015   01  22  22    00    15.12
SMO 2015   01  22  22    05    15.36
SMO 2015   01  22  22    10    15.14
SMO 2015   01  22  22    15    14.57
SMO 2015   01  22  22    20    15.89
SMO 2015   01  22  22    25    15.23
SMO 2015   01  22  22    30    15.18
SMO 2015   01  22  22    35    14.98
SMO 2015   01  22  22    40    15.34
SMO 2015   01  22  22    45    15.88
SMO 2015   01  22  22    50    15.51
SMO 2015   01  22  22    55    15.21
SMO 2015   01  22  23    00    15.63
SMO 2015   01  22  23    05    14.90
SMO 2015   01  22  23    10    15.85
SMO 2015   01  22  23    15    16.15
SMO 2015   01  22  23    20    16.28
SMO 2015   01  22  23    30    16.39
SMO 2015   01  22  23    35    15.19
SMO 2015   01  22  23    40    15.31
SMO 2015   01  22  23    45    16.47
SMO 2015   01  22  23    50    15.19
SMO 2015   01  22  23    55    16.26
SMO 2015   01  23  00    00    15.86
SMO 2015   01  23  00    05    15.93
SMO 2015   01  23  00    10    15.41
SMO 2015   01  23  00    15    15.43
SMO 2015   01  23  00    20    15.61
SMO 2015   01  23  00    25    15.90
SMO 2015   01  23  00    30    15.36
SMO 2015   01  23  00    35    15.55
SMO 2015   01  23  00    40    15.45
SMO 2015   01  23  00    45    15.73
SMO 2015   01  23  00    50    15.70
SMO 2015   01  23  00    55    16.07
SMO 2015   01  23  01    00    15.03
SMO 2015   01  23  01    05    15.92
SMO 2015   01  23  01    10    16.78
SMO 2015   01  23  01    15    16.54
SMO 2015   01  23  01    20    16.08
SMO 2015   01  23  01    25    15.76
SMO 2015   01  23  01    30    16.88
SMO 2015   01  23  01    35    15.04
SMO 2015   01  23  01    40    14.87
SMO 2015   01  23  01    45    15.20
SMO 2015   01  23  01    50    16.61
SMO 2015   01  23  01    55    16.18
SMO 2015   01  23  02    00    15.60
SMO 2015   01  23  02    05    16.36
SMO 2015   01  23  02    10    15.70
SMO 2015   01  23  02    15    16.40
SMO 2015   01  23  02    20    16.09
SMO 2015   01  23  02    25    14.79
SMO 2015   01  23  02    30    15.41
SMO 2015   01  23  02    35    16.17
SMO 2015   01  23  02    40    15.42
SMO 2015   01  23  02    45    15.67
SMO 2015   01  23  02    50    15.62
SMO 2015   01  23  02    55    16.10
SMO 2015   01  23  03    00    15.77
SMO 2015   01  23  03    05    15.65
SMO 2015   01  23  03    10    15.94
SMO 2015   01  23  03    15    15.98
SMO 2015   01  23  03    20    15.78
SMO 2015   01  23  03    25    15.94
SMO 2015   01  23  03    30    16.48
SMO 2015   01  23  03    35    16.23
SMO 2015   01  23  03    40    16.68
SMO 2015   01  23  03    45    16.18
SMO 2015   01  23  03    50    16.43
SMO 2015   01  23  03    55    17.00
SMO 2015   01  23  04    00    15.91
SMO 2015   01  23  04    05    16.06
SMO 2015   01  23  04    10    16.36
SMO 2015   01  23  04    15    16.69
SMO 2015   01  23  04    20    16.76
SMO 2015   01  23  04    25    16.15
SMO 2015   01  23  04    30    16.44
SMO 2015   01  23  04    35    16.05
SMO 2015   01  23  04    40    16.15
SMO 2015   01  23  04    45    16.84
SMO 2015   01  23  04    50    16.75
SMO 2015   01  23  04    55    16.25
SMO 2015   01  23  05    00    16.47
SMO 2015   01  23  05    05    16.46
SMO 2015   01  23  05    10    16.40
SMO 2015   01  23  05    15    16.83
SMO 2015   01  23  05    20    16.23
SMO 2015   01  23  05    25    16.19
SMO 2015   01  23  05    35    16.19
SMO 2015   01  23  05    40    16.48
SMO 2015   01  23  05    45    16.51
SMO 2015   01  23  05    50    16.24
SMO 2015   01  23  05    55    16.41
SMO 2015   01  23  06    00    16.87
SMO 2015   01  23  06    05    16.82
SMO 2015   01  23  06    10    16.61
SMO 2015   01  23  06    15    16.65
SMO 2015   01  23  06    20    16.51
SMO 2015   01  23  06    25    16.45
SMO 2015   01  23  06    30    16.62
SMO 2015   01  23  06    35    16.86
SMO 2015   01  23  06    40    16.78
SMO 2015   01  23  06    45    16.74
SMO 2015   01  23  06    50    16.67
SMO 2015   01  23  06    55    16.77
SMO 2015   01  23  07    00    16.44
SMO 2015   01  23  07    05    16.31
SMO 2015   01  23  07    10    16.21
SMO 2015   01  23  07    15    16.51
SMO 2015   01  23  07    20    16.56
SMO 2015   01  23  07    25    16.19
SMO 2015   01  23  07    30    16.02
SMO 2015   01  23  07    35    16.15
SMO 2015   01  23  07    40    16.68
SMO 2015   01  23  07    45    16.58
SMO 2015   01  23  07    50    15.98
SMO 2015   01  23  07    55    15.85
SMO 2015   01  23  08    00    15.54
SMO 2015   01  23  08    05    15.35
SMO 2015   01  23  08    10    15.57
SMO 2015   01  23  08    15    15.20
SMO 2015   01  23  08    20    15.02
SMO 2015   01  23  08    25    15.65
SMO 2015   01  23  08    30    15.74
SMO 2015   01  23  08    35    15.75
SMO 2015   01  23  08    40    15.92
SMO 2015   01  23  08    45    15.41
SMO 2015   01  23  08    50    15.43
SMO 2015   01  23  08    55    15.50
SMO 2015   01  23  09    00    15.69
SMO 2015   01  23  09    05    15.60
SMO 2015   01  23  09    10    15.87
SMO 2015   01  23  09    15    15.94
SMO 2015   01  23  09    20    15.59
SMO 2015   01  23  09    25    15.72
SMO 2015   01  23  09    30    15.78
SMO 2015   01  23  09    35    16.00
SMO 2015   01  23  09    40    16.10
SMO 2015   01  23  09    45    15.90
SMO 2015   01  23  09    50    15.97
SMO 2015   01  23  09    55    15.53
SMO 2015   01  23  10    00    15.65
SMO 2015   01  23  10    05    15.99
SMO 2015   01  23  10    10    15.88
SMO 2015   01  23  10    15    16.27
SMO 2015   01  23  10    20    16.12
SMO 2015   01  23  10    25    16.18
SMO 2015   01  23  10    30    15.85
SMO 2015   01  23  10    35    15.63
SMO 2015   01  23  10    40    15.42
SMO 2015   01  23  10    45    16.01
SMO 2015   01  23  10    50    15.84
SMO 2015   01  23  10    55    15.88
SMO 2015   01  23  11    00    15.52
SMO 2015   01  23  11    05    15.70
SMO 2015   01  23  11    10    15.13
SMO 2015   01  23  11    15    14.90
SMO 2015   01  23  11    20    15.33
SMO 2015   01  23  11    25    15.88
SMO 2015   01  23  11    30    15.74
SMO 2015   01  23  11    35    15.82
SMO 2015   01  23  11    40    15.46
SMO 2015   01  23  11    45    15.18
SMO 2015   01  23  11    50    15.04
SMO 2015   01  23  11    55    15.21
SMO 2015   01  23  12    00    15.07
SMO 2015   01  23  12    05    15.00
SMO 2015   01  23  12    10    14.89
SMO 2015   01  23  12    15    14.92
SMO 2015   01  23  12    20    14.53
SMO 2015   01  23  12    25    14.20
SMO 2015   01  23  12    30    14.34
SMO 2015   01  23  12    35    14.71
SMO 2015   01  23  12    40    14.51
SMO 2015   01  23  12    45    14.38
SMO 2015   01  23  12    50    13.68
SMO 2015   01  23  12    55    12.86
SMO 2015   01  23  13    00    12.34
SMO 2015   01  23  13    05    11.95
SMO 2015   01  23  13    10    11.62
SMO 2015   01  23  13    15    10.60
SMO 2015   01  23  13    20     8.94
SMO 2015   01  23  13    25     8.17
SMO 2015   01  23  13    30     7.68
SMO 2015   01  23  13    35     9.06
SMO 2015   01  23  13    40    10.14
SMO 2015   01  23  13    45    11.70
SMO 2015   01  23  13    50    12.53
SMO 2015   01  23  13    55    12.41
SMO 2015   01  23  14    00    12.29
SMO 2015   01  23  14    05    11.99
SMO 2015   01  23  14    10    12.71
SMO 2015   01  23  14    15    13.01
SMO 2015   01  23  14    20    13.53
SMO 2015   01  23  14    25    13.02
SMO 2015   01  23  14    30    13.06
SMO 2015   01  23  14    40    13.64
SMO 2015   01  23  14    45    13.62
SMO 2015   01  23  14    50    13.80
SMO 2015   01  23  14    55    13.42
SMO 2015   01  23  15    00    13.35
SMO 2015   01  23  15    05    13.10
SMO 2015   01  23  15    10    13.89
SMO 2015   01  23  15    15    13.75
SMO 2015   01  23  15    20    13.67
SMO 2015   01  23  15    25    13.59
SMO 2015   01  23  15    30    13.51
SMO 2015   01  23  15    35    13.58
SMO 2015   01  23  15    40    14.22
SMO 2015   01  23  15    45    13.89
SMO 2015   01  23  15    50    14.02
SMO 2015   01  23  15    55    13.77
SMO 2015   01  23  16    00    13.78
SMO 2015   01  23  16    05    13.81
SMO 2015   01  23  16    10    14.16
SMO 2015   01  23  16    15    14.05
SMO 2015   01  23  16    20    14.11
SMO 2015   01  23  16    25    14.26
SMO 2015   01  23  16    30    14.34
SMO 2015   01  23  16    35    13.93
SMO 2015   01  23  16    40    14.01
SMO 2015   01  23  16    45    14.29
SMO 2015   01  23  16    50    14.58
SMO 2015   01  23  16    55    14.41
SMO 2015   01  23  17    00    14.57
SMO 2015   01  23  17    05    14.19
SMO 2015   01  23  17    10    14.07
SMO 2015   01  23  17    15    14.39
SMO 2015   01  23  17    20    14.64
SMO 2015   01  23  17    25    14.36
SMO 2015   01  23  17    30    14.43
SMO 2015   01  23  17    35    14.05
SMO 2015   01  23  17    40    13.76
SMO 2015   01  23  17    45    14.12
SMO 2015   01  23  17    50    13.01
SMO 2015   01  23  17    55    13.61
SMO 2015   01  23  18    00    13.66
SMO 2015   01  23  18    05    13.29
SMO 2015   01  23  18    10    13.14
SMO 2015   01  23  18    15    12.86
SMO 2015   01  23  18    20    12.87
SMO 2015   01  23  18    25    13.85
SMO 2015   01  23  18    30    14.13
SMO 2015   01  23  18    35    14.06
SMO 2015   01  23  18    40    14.02
SMO 2015   01  23  18    45    13.95
SMO 2015   01  23  18    50    13.40
SMO 2015   01  23  18    55    13.52
SMO 2015   01  23  19    00    13.60
SMO 2015   01  23  19    05    13.89
SMO 2015   01  23  19    10    13.86
SMO 2015   01  23  19    15    13.77
SMO 2015   01  23  19    20    14.12
SMO 2015   01  23  19    25    13.62
SMO 2015   01  23  19    30    13.78
SMO 2015   01  23  19    35    13.31
SMO 2015   01  23  19    40    13.73
SMO 2015   01  23  19    45    14.44
SMO 2015   01  23  19    50    14.39
SMO 2015   01  23  19    55    14.28
SMO 2015   01  23  20    00    13.99
SMO 2015   01  23  20    05    14.14
SMO 2015   01  23  20    10    13.42
SMO 2015   01  23  20    15    13.64
SMO 2015   01  23  20    20    13.36
SMO 2015   01  23  20    25    13.32
SMO 2015   01  23  20    30    12.66
SMO 2015   01  23  20    35    12.67
SMO 2015   01  23  20    40    14.15
SMO 2015   01  23  20    45    14.66
SMO 2015   01  23  20    50    14.09
SMO 2015   01  23  20    55    13.10
SMO 2015   01  23  21    00    14.04
SMO 2015   01  23  21    05    14.91
SMO 2015   01  23  21    10    13.58
SMO 2015   01  23  21    15    15.24
SMO 2015   01  23  21    20    15.75
SMO 2015   01  23  21    25    17.14
SMO 2015   01  23  21    30    16.87
SMO 2015   01  23  21    35    17.32
SMO 2015   01  23  21    40    18.74
SMO 2015   01  23  21    45    18.21
SMO 2015   01  23  21    50    19.66
SMO 2015   01  23  21    55    19.89
SMO 2015   01  23  22    00    20.66
SMO 2015   01  23  22    05    19.55
SMO 2015   01  23  22    10    18.66
SMO 2015   01  23  22    15    20.01
SMO 2015   01  23  22    20    22.33
SMO 2015   01  23  22    25    17.77
SMO 2015   01  23  22    30    22.45
SMO 2015   01  23  22    35    20.99
SMO 2015   01  23  22    40    18.98
SMO 2015   01  23  22    45    16.40
SMO 2015   01  23  22    50    17.73
SMO 2015   01  23  22    55    15.79
SMO 2015   01  23  23    00    13.95
SMO 2015   01  23  23    05    14.06
SMO 2015   01  23  23    10    13.30
SMO 2015   01  23  23    15    15.12
SMO 2015   01  23  23    20    14.23
SMO 2015   01  23  23    25    14.85
SMO 2015   01  23  23    30    14.71
SMO 2015   01  23  23    35    14.49
SMO 2015   01  23  23    40    14.73
SMO 2015   01  23  23    45    13.96
SMO 2015   01  23  23    50    14.72
SMO 2015   01  23  23    55    14.56
SMO 2015   01  24  00    00    14.37
SMO 2015   01  24  00    05    13.46
SMO 2015   01  24  00    10    14.33
SMO 2015   01  24  00    15    13.76
SMO 2015   01  24  00    20    13.82
SMO 2015   01  24  00    25    14.57
SMO 2015   01  24  00    30    13.81
SMO 2015   01  24  00    35    14.28
SMO 2015   01  24  00    40    14.31
SMO 2015   01  24  00    45    13.72
SMO 2015   01  24  00    50    14.17
SMO 2015   01  24  00    55    13.69
SMO 2015   01  24  01    00    13.66
SMO 2015   01  24  01    05    14.24
SMO 2015   01  24  01    10    12.90
SMO 2015   01  24  01    15    13.54
SMO 2015   01  24  01    20    14.37
SMO 2015   01  24  01    25    14.14
SMO 2015   01  24  01    30    14.29
SMO 2015   01  24  01    35    13.91
SMO 2015   01  24  01    40    13.11
SMO 2015   01  24  01    45    13.07
SMO 2015   01  24  01    50    13.56
SMO 2015   01  24  01    55    13.80
SMO 2015   01  24  02    00    14.32
SMO 2015   01  24  02    05    12.48
SMO 2015   01  24  02    10    12.81
SMO 2015   01  24  02    15    13.51
SMO 2015   01  24  02    20    13.51
SMO 2015   01  24  02    25    13.14
SMO 2015   01  24  02    30    12.47
SMO 2015   01  24  02    35    13.40
SMO 2015   01  24  02    40    13.67
SMO 2015   01  24  02    45    13.48
SMO 2015   01  24  02    55    13.60
SMO 2015   01  24  03    00    12.21
SMO 2015   01  24  03    05    13.03
SMO 2015   01  24  03    10    12.80
SMO 2015   01  24  03    15    12.68
SMO 2015   01  24  03    20    13.16
SMO 2015   01  24  03    25    12.66
SMO 2015   01  24  03    30    13.38
SMO 2015   01  24  03    35    13.49
SMO 2015   01  24  03    40    13.14
SMO 2015   01  24  03    45    12.98
SMO 2015   01  24  03    50    13.71
SMO 2015   01  24  03    55    13.07
SMO 2015   01  24  04    00    13.63
SMO 2015   01  24  04    05    13.43
SMO 2015   01  24  04    10    12.64
SMO 2015   01  24  04    15    14.23
SMO 2015   01  24  04    20    14.18
SMO 2015   01  24  04    25    14.09
SMO 2015   01  24  04    30    14.23
SMO 2015   01  24  04    35    13.52
SMO 2015   01  24  04    40    13.42
SMO 2015   01  24  04    45    13.58
SMO 2015   01  24  04    50    13.33
SMO 2015   01  24  05    00    14.36
SMO 2015   01  24  05    05    14.51
SMO 2015   01  24  05    10    14.07
SMO 2015   01  24  05    15    14.06
SMO 2015   01  24  05    20    14.38
SMO 2015   01  24  05    25    15.06
SMO 2015   01  24  05    30    15.17
SMO 2015   01  24  05    35    15.77
SMO 2015   01  24  05    40    15.39
SMO 2015   01  24  05    45    15.67
SMO 2015   01  24  05    50    15.39
SMO 2015   01  24  06    00    15.52
SMO 2015   01  24  06    05    15.73
SMO 2015   01  24  06    10    15.54
SMO 2015   01  24  06    15    15.72
SMO 2015   01  24  06    20    15.59
SMO 2015   01  24  06    25    15.40
SMO 2015   01  24  06    30    15.34
SMO 2015   01  24  06    35    15.28
SMO 2015   01  24  06    40    14.87
SMO 2015   01  24  06    45    14.78
SMO 2015   01  24  06    50    15.32
SMO 2015   01  24  06    55    15.34
SMO 2015   01  24  07    00    15.43
SMO 2015   01  24  07    05    15.29
SMO 2015   01  24  07    10    15.48
SMO 2015   01  24  07    15    15.10
SMO 2015   01  24  07    20    14.68
SMO 2015   01  24  07    25    14.90
SMO 2015   01  24  07    30    15.46
SMO 2015   01  24  07    35    15.36
SMO 2015   01  24  07    40    15.36
SMO 2015   01  24  07    45    15.18
SMO 2015   01  24  07    50    15.28
SMO 2015   01  24  07    55    14.94
SMO 2015   01  24  08    00    14.65
SMO 2015   01  24  08    05    14.81
SMO 2015   01  24  08    10    15.01
SMO 2015   01  24  08    15    14.66
SMO 2015   01  24  08    20    14.63
SMO 2015   01  24  08    25    14.14
SMO 2015   01  24  08    30    13.99
SMO 2015   01  24  08    35    13.29
SMO 2015   01  24  08    40    13.27
SMO 2015   01  24  08    45    13.57
SMO 2015   01  24  08    50    13.75
SMO 2015   01  24  08    55    13.82
SMO 2015   01  24  09    00    14.36
SMO 2015   01  24  09    05    13.72
SMO 2015   01  24  09    10    13.75
SMO 2015   01  24  09    15    13.21
SMO 2015   01  24  09    20    13.21
SMO 2015   01  24  09    25    13.68
SMO 2015   01  24  09    30    13.27
SMO 2015   01  24  09    35    13.37
SMO 2015   01  24  09    40    12.48
SMO 2015   01  24  09    45    10.37
SMO 2015   01  24  09    50     9.52
SMO 2015   01  24  09    55     9.70
SMO 2015   01  24  10    00     9.49
SMO 2015   01  24  10    05    10.87
SMO 2015   01  24  10    10    11.70
SMO 2015   01  24  10    15    12.07
SMO 2015   01  24  10    20    12.33
SMO 2015   01  24  10    25    12.79
SMO 2015   01  24  10    30    12.37
SMO 2015   01  24  10    35    12.25
SMO 2015   01  24  10    40    11.48
SMO 2015   01  24  10    45     9.39
SMO 2015   01  24  10    50     5.42
SMO 2015   01  24  10    55     6.55
SMO 2015   01  24  11    00     4.14
SMO 2015   01  24  11    05     4.99
SMO 2015   01  24  11    10    12.10
SMO 2015   01  24  11    15    12.40
SMO 2015   01  24  11    20    13.77
SMO 2015   01  24  11    25    14.12
SMO 2015   01  24  11    30    13.43
SMO 2015   01  24  11    35    12.88
SMO 2015   01  24  11    40    12.83
SMO 2015   01  24  11    45    12.98
SMO 2015   01  24  11    50    12.98
SMO 2015   01  24  11    55    14.74
SMO 2015   01  24  12    00    15.39
SMO 2015   01  24  12    05    15.75
SMO 2015   01  24  12    10    16.57
SMO 2015   01  24  12    15    16.36
SMO 2015   01  24  12    20    16.83
SMO 2015   01  24  12    25    15.85
SMO 2015   01  24  12    30    15.82
SMO 2015   01  24  12    35    14.91
SMO 2015   01  24  12    40    14.68
SMO 2015   01  24  12    45    14.75
SMO 2015   01  24  12    50    15.22
SMO 2015   01  24  12    55    15.11
SMO 2015   01  24  13    00    15.31
SMO 2015   01  24  13    05    14.45
SMO 2015   01  24  13    10    13.47
SMO 2015   01  24  13    15    13.28
SMO 2015   01  24  13    20    13.53
SMO 2015   01  24  13    25    13.38
SMO 2015   01  24  13    30    14.25
SMO 2015   01  24  13    35    13.72
SMO 2015   01  24  13    40    13.60
SMO 2015   01  24  13    45    13.38
SMO 2015   01  24  13    50    13.70
SMO 2015   01  24  13    55    14.39
SMO 2015   01  24  14    00    14.91
SMO 2015   01  24  14    05    14.90
SMO 2015   01  24  14    15    15.19
SMO 2015   01  24  14    20    15.51
SMO 2015   01  24  14    25    15.28
SMO 2015   01  24  14    30    15.16
SMO 2015   01  24  14    35    15.72
SMO 2015   01  24  14    40    15.86
SMO 2015   01  24  14    45    15.83
SMO 2015   01  24  14    50    15.74
SMO 2015   01  24  14    55    15.38
SMO 2015   01  24  15    00    15.28
SMO 2015   01  24  15    05    15.44
SMO 2015   01  24  15    10    15.36
SMO 2015   01  24  15    15    15.38
SMO 2015   01  24  15    20    15.04
SMO 2015   01  24  15    25    14.91
SMO 2015   01  24  15    30    14.81
SMO 2015   01  24  15    35    13.09
SMO 2015   01  24  15    40    12.10
SMO 2015   01  24  15    45    10.88
SMO 2015   01  24  15    50    12.29
SMO 2015   01  24  15    55    14.28
SMO 2015   01  24  16    00    14.88
SMO 2015   01  24  16    05    14.95
SMO 2015   01  24  16    10    15.14
SMO 2015   01  24  16    15    15.16
SMO 2015   01  24  16    20    14.53
SMO 2015   01  24  16    25    14.20
SMO 2015   01  24  16    35    13.00
SMO 2015   01  24  16    40    13.78
SMO 2015   01  24  16    45    14.63
SMO 2015   01  24  16    50    15.43
SMO 2015   01  24  16    55    15.32
SMO 2015   01  24  17    00    14.99
SMO 2015   01  24  17    05    15.46
SMO 2015   01  24  17    10    15.00
SMO 2015   01  24  17    15    14.74
SMO 2015   01  24  17    20    14.74
SMO 2015   01  24  17    25    15.40
SMO 2015   01  24  17    30    15.22
SMO 2015   01  24  17    35    15.51
SMO 2015   01  24  17    40    15.56
SMO 2015   01  24  17    45    15.57
SMO 2015   01  24  17    50    14.70
SMO 2015   01  24  17    55    14.00
SMO 2015   01  24  18    00    14.29
SMO 2015   01  24  18    05    14.90
SMO 2015   01  24  18    10    14.89
SMO 2015   01  24  18    15    15.00
SMO 2015   01  24  18    20    14.88
SMO 2015   01  24  18    25    14.60
SMO 2015   01  24  18    30    14.47
SMO 2015   01  24  18    35    14.51
SMO 2015   01  24  18    40    14.34
SMO 2015   01  24  18    45    14.51
SMO 2015   01  24  18    50    13.91
SMO 2015   01  24  18    55    14.01
SMO 2015   01  24  19    00    14.32
SMO 2015   01  24  19    05    14.22
SMO 2015   01  24  19    10    14.10
SMO 2015   01  24  19    15    13.30
SMO 2015   01  24  19    20    13.79
SMO 2015   01  24  19    25    11.73
SMO 2015   01  24  19    30    10.49
SMO 2015   01  24  19    35    11.05
