Header,37,,,,,,,,,,,,,,,,,,,
/* DATA DESCRIPTION:,,,,,,,,,,,,,,,,,,,,
Citation:,"Fomba, Khanneh Wadinga; Müller, Konrad; van Pinxteren, Dominik; Poulain, Laurent; van Pinxteren, Manuela; Herrmann, Hartmut (2014): Long-term chemical characterization of aerosols at CVAO from 2007 to 2011. PANGAEA, https://doi.org/10.1594/PANGAEA.848498, ",,,,,,,,,,,,,,,,,,,
238,2009-01-15T13:15,2009-01-16T13:15,42,706,26.77,3.4048,0.0027,0.5125,0.9629,0.1064,0.36,2.3725,<0.0020,0.0546,0.2842,0.5806,0.459,0.091,0.918,
239,2009-01-16T13:32,2009-01-17T13:32,42,686,17.39,2.1975,0.001,0.1553,0.4862,0.0319,0.1,1.5156,<0.0020,0.0201,0.1482,0.0436,0.239,<0.030,0.477,
240,2009-01-17T13:32,2009-01-18T13:32,42,704,24.99,4.1329,0.0042,0.2484,0.7415,0.035,0.05,2.751,0.0161,0.0567,0.3161,0.0866,0.173,0.037,0.346,
241,2009-01-18T13:32,2009-01-19T13:32,42,705,27.26,4.5246,0.0038,0.4145,0.9642,0.0687,0.18,3.1172,0.0392,0.0629,0.3681,0.0839,0.189,<0.030,0.377,
242,2009-01-19T13:32,2009-01-20T13:32,42,705,35.35,4.9151,0.0041,0.5135,1.0602,0.1043,0.22,3.3502,<0.0020,0.0705,0.4014,0.2995,0.335,0.055,0.671,
243,2009-01-20T13:17,2009-01-21T13:17,42,505,23.98,7.9511,0.0088,1.0781,1.9816,0.2142,0.64,5.3358,0.1679,0.1285,0.6576,0.787,0.645,0.059,1.29,
244,2009-01-21T13:17,2009-01-22T13:17,42,705,63.62,5.4548,0.0057,0.4362,1.0901,0.1787,0.19,3.5868,0.0135,0.0985,0.4271,1.4587,1.013,0.099,2.027,
245,2009-01-22T13:17,2009-01-23T13:17,42,704,45.54,6.1685,0.0073,0.3951,1.1372,0.122,0.07,4.2177,<0.0020,0.1001,0.5278,0.9143,0.718,0.101,1.435,
246,2009-01-23T13:17,2009-01-24T13:17,42,705,125.43,9.9221,0.0083,0.8714,3.1681,0.2936,1.46,6.7905,0.0308,0.2839,0.937,4.4363,1.627,0.214,3.254,
247,2009-01-24T13:17,2009-01-25T13:17,42,706,72.65,8.6089,0.0063,0.9948,2.0051,0.1558,0.52,5.9095,0.0253,0.2172,0.6938,2.2078,1.072,0.141,2.144,
248,2009-01-25T13:17,2009-01-26T13:17,42,705,24.45,5.4405,0.0035,0.8611,1.4494,0.1196,0.48,3.8429,0.1242,0.0888,0.469,0.6221,0.222,<0.030,0.445,
249,2009-01-26T13:17,2009-01-27T13:17,42,670,15.74,3.9473,0.0036,0.5858,1.0831,0.0996,0.37,2.848,0.1419,0.0641,0.3128,0.1494,0.182,0.007,0.364,
250,2009-01-27T13:17,2009-01-28T13:17,42,703,18.89,5.3959,0.0031,0.7648,1.2667,0.1489,0.25,4.0298,0.1117,0.1181,0.4827,0.4506,0.329,0.03,0.657,
251,2009-01-28T13:17,2009-01-29T13:17,42,706,20.88,5.3692,0.0033,0.6593,1.2736,0.1237,0.32,3.7665,0.1216,0.088,0.4585,0.145,0.323,<0.030,0.646,
252,2009-01-29T13:17,2009-01-30T13:17,42,706,47.27,7.1493,0.0034,1.0796,2.9168,0.1775,1.66,5.0003,0.0932,0.1522,0.6501,2.3035,0.698,0.05,1.396,
253,2009-01-30T13:17,2009-01-31T13:17,42,705,91,6.789,0.0046,1.0904,3.8205,0.1862,2.6,4.836,0.0025,0.1514,0.5659,3.4324,1.332,0.096,2.664,
254,2009-01-31T13:17,2009-02-01T13:17,42,706,18.02,5.6434,0.0053,0.3756,1.0638,0.0789,0.13,3.7225,0.0374,0.0815,0.4463,0.1512,0.289,<0.030,0.578,
255,2009-02-01T13:17,2009-02-02T13:17,42,706,11.59,3.3711,0.0036,0.391,0.8547,0.1233,0.26,2.3494,0.0756,0.0491,0.2595,0.0867,0.276,0.035,0.552,
256,2009-02-02T13:17,2009-02-03T13:17,42,537,7,1.9524,0.0008,0.2326,0.5436,0.0739,0.21,1.329,<0.0020,0.0127,0.1167,0.0397,0.306,<0.030,0.612,
257,2009-02-03T13:17,2009-02-04T13:17,42,242,9.36,4.1056,0.0011,0.2508,0.782,0.0806,0.12,2.6208,<0.0020,0.0126,0.2246,0.0491,0.649,<0.030,1.299,
258,2009-02-04T13:17,2009-02-05T13:17,42,705,8.17,3.5316,0.002,0.1749,0.6623,0.0693,0.07,2.3489,<0.0020,0.0342,0.2585,0.0621,0.235,0.017,0.471,
259,2009-02-05T13:17,2009-02-06T13:17,42,706,16.73,6.3057,0.0023,0.4634,1.4017,0.1406,0.33,4.2421,0.0038,0.094,0.5311,0.1486,0.207,0.043,0.414,
260,2009-02-06T13:17,2009-02-07T13:17,42,705,16.96,7.096,0.0077,0.3316,1.1845,0.0735,-0.03,4.8162,<0.0020,0.1123,0.6043,0.1526,0.184,0.056,0.369,
261,2009-02-07T13:17,2009-02-08T13:17,42,704,20.94,7.1204,0.0065,0.6714,1.4251,0.1425,0.18,4.9566,0.0395,0.128,0.6324,0.3276,0.211,<0.030,0.421,
262,2009-02-08T13:17,2009-02-09T13:17,42,705,31.26,8.2058,0.0046,0.9506,1.6954,0.1854,0.23,5.814,<0.0020,0.1496,0.748,0.5988,0.267,0.031,0.535,
263,2009-02-09T13:17,2009-02-10T13:17,42,705,43.42,7.9181,0.0027,1.404,1.6718,0.2245,0.42,4.9843,<0.0020,0.1278,0.6326,0.8545,0.381,0.057,0.761,
264,2009-02-10T13:17,2009-02-11T13:17,42,706,46.67,8.3521,0.0032,1.1525,2.0478,0.1939,0.47,6.2499,0.0708,0.1903,0.8045,1.3328,0.509,0.039,1.018,
265,2009-02-11T13:17,2009-02-12T13:17,42,544,48.24,7.9659,0.0025,1.1965,2.4502,0.3223,1.02,5.6557,0.1259,0.1576,0.7096,1.1478,0.422,0.065,0.844,
266,2009-02-12T13:17,2009-02-13T13:17,42,706,42.53,5.5477,0.0028,1.3183,2.214,0.2176,1.21,3.9913,0.1326,0.1354,0.5121,0.9776,0.377,0.058,0.753,
267,2009-02-13T13:17,2009-02-14T13:17,42,707,37.13,6.72,0.0041,0.9802,2.0609,0.1822,0.91,4.5802,0.2004,0.1344,0.5758,0.816,0.309,0.034,0.618,
268,2009-02-14T13:17,2009-02-15T13:17,42,706,31.17,6.509,0.0053,0.5973,1.4533,0.1311,0.36,4.3553,0.0742,0.1121,0.5293,0.6791,0.27,0.04,0.54,
269,2009-02-15T13:17,2009-02-16T13:17,42,706,14.25,4.6294,0.0025,0.4432,1.065,0.1174,0.25,3.2164,0.0709,0.0652,0.3756,0.0954,0.207,0.032,0.413,
270,2009-02-16T13:40,2009-02-19T13:40,42,2117,26.52,6.8843,0.0037,1.0273,1.9344,0.1609,0.72,4.8224,0.1999,0.1792,0.6769,0.6636,0.423,0.067,0.846,
274,2009-02-19T13:40,2009-02-22T13:40,42,2115,15.34,4.8796,0.0015,0.84,1.5226,0.2591,0.54,3.9059,0.0545,0.1526,0.5414,0.2706,0.318,0.057,0.636,
271,2009-02-22T13:40,2009-02-25T13:40,42,2119,43.63,3.5671,0.0007,0.5064,1.2128,0.1269,0.55,2.6327,0.1286,0.0834,0.3348,0.1583,0.307,0.066,0.613,
272,2009-02-25T13:40,2009-02-28T13:40,42,2116,9.68,3.8669,0.0018,0.4713,1.1005,0.1022,0.42,2.7057,0.1126,0.0884,0.3482,0.2105,0.188,0.043,0.376,
275,2009-02-28T13:40,2009-03-03T13:40,42,2117,14.81,4.6562,0.0012,0.8476,1.5255,0.1814,0.63,3.5423,0.2012,0.1347,0.498,0.3429,0.178,0.064,0.356,
273,2009-03-03T13:40,2009-03-06T13:40,42,2115,25.29,10.1653,0.0093,0.8238,1.8748,0.1458,0.09,7.0858,0.0909,0.259,0.9628,1.2149,0.473,0.076,0.946,
276,2009-03-06T17:12,2009-03-09T17:12,42,2116,22.1,4.1499,<0.0010,0.6986,1.2174,0.0796,0.45,3.0331,0.013,0.0871,0.3869,0.7293,0.28,<0.030,0.561,
277,2009-03-09T17:12,2009-03-12T17:12,42,2118,4,1.1361,<0.0010,0.3304,0.5919,0.0625,0.36,0.9058,0.0655,0.017,0.1036,0.0243,<0.100,<0.030,,
278,2009-03-12T17:12,2009-03-15T17:12,42,2116,55.44,2.0264,<0.0010,1.149,1.9324,0.0838,1.55,1.5245,0.2035,0.1027,0.1924,1.325,0.515,0.107,1.03,
279,2009-03-15T17:12,2009-03-18T17:12,42,1524,9.02,1.943,<0.0010,0.4955,0.7904,0.148,0.47,1.2628,0.1007,0.0559,0.1506,0.1705,0.191,0.038,0.381,
280,2009-03-18T17:12,2009-03-21T17:12,42,2120,12.35,2.8023,<0.0010,0.7396,1.3879,0.2782,0.79,2.371,0.0326,0.0926,0.3008,0.2079,0.207,0.048,0.414,
281,2009-03-21T17:12,2009-03-24T17:12,42,2119,13.93,4.2239,<0.0010,1.1352,1.8246,0.3325,1.14,2.7014,0.241,0.1577,0.3628,0.6892,0.187,0.059,0.373,
282,2009-03-24T17:12,2009-03-27T17:12,42,2120,38.47,3.8617,<0.0010,0.5023,1.3303,0.1364,0.63,2.7747,0.1087,0.0936,0.3731,0.272,0.117,<0.030,0.235,
283,2009-03-27T17:12,2009-03-30T16:17,42,2094,13.4,3.1022,<0.0010,0.6399,1.2844,0.161,0.66,2.486,0.0723,0.0881,0.3075,0.189,0.216,0.052,0.431,
284,2009-03-30T16:26,2009-04-02T16:26,42,2117,15.44,2.8406,<0.0010,0.7228,1.4799,0.1412,0.96,2.0683,0.2252,0.0744,0.2813,0.3362,0.215,0.053,0.431,
285,2009-04-02T16:27,2009-04-05T16:51,42,1000,27.9,8.1184,0.0023,1.2286,2.0507,0.2788,0.84,4.795,0.1454,0.1659,0.6164,0.9186,0.641,0.095,1.281,
286,2009-04-05T16:52,2009-04-08T16:27,42,2104,11.63,3.4276,<0.0010,0.6913,1.3353,0.1681,0.66,2.6944,0.0174,0.0757,0.3561,0.1794,0.178,<0.030,0.357,
287,2009-04-08T16:27,2009-04-11T16:27,42,2115,41.76,6.1237,<0.0010,0.92,2.0626,0.1429,0.96,4.373,0.1952,0.1768,0.6219,1.0818,0.385,0.054,0.77,
288,2009-04-11T16:27,2009-04-14T16:27,42,2120,17.18,4.1963,<0.0010,0.7353,1.3545,0.1498,0.57,3.1143,0.0761,0.1073,0.3852,0.2865,0.189,0.032,0.379,
289,2009-04-14T16:27,2009-04-17T16:27,42,2086,13.47,4.4333,<0.0010,0.7315,1.4568,0.1895,0.58,3.4851,0.1607,0.1111,0.4803,0.1535,0.155,0.044,0.309,
290,2009-04-17T16:27,2009-04-20T16:27,42,2118,20.83,6.5678,<0.0010,1.0215,1.9995,0.2639,0.74,5.009,0.1942,0.1729,0.7033,0.2907,0.146,0.038,0.293,
291,2009-04-20T16:27,2009-04-23T12:50,42,1281,49.27,9.6445,0.0032,1.0765,2.4977,0.2072,0.88,6.4276,0.0861,0.212,0.8837,2.1296,0.745,0.094,1.49,
292,2009-04-23T12:50,2009-04-26T10:12,42,1872,32.46,6.9453,0.0011,1.0393,3.0489,0.2175,1.92,4.493,0.159,0.1759,0.574,1.0394,0.258,0.042,0.515,
293,2009-04-26T10:12,2009-04-30T10:12,42,1941,24.52,6.1376,0.0038,1.1505,1.9175,0.1991,0.71,4.7696,0.211,0.2002,0.602,0.3024,0.302,0.086,0.603,
294,2009-04-30T12:31,2009-05-03T12:32,42,2122,25.35,9.5357,<0.0010,1.4336,3.94,0.3503,2.38,6.1921,0.4672,0.2343,0.8353,0.531,0.278,0.137,0.556,
295,2009-05-03T12:44,2009-05-06T12:45,42,1446,55.2,6.8816,<0.0010,1.0031,2.3242,0.3169,1.18,4.5342,0.3734,0.164,0.5885,0.2275,0.277,0.086,0.553,
296,2009-05-06T12:57,2009-05-09T12:57,42,2121,24,6.1565,<0.0010,1.5818,3.0567,0.3002,1.83,4.8492,0.452,0.211,0.6813,0.8612,0.365,0.103,0.73,
297,2009-05-09T13:10,2009-05-12T13:11,42,2103,22.58,4.8781,0.0005,1.025,1.9821,0.188,1.05,3.6795,0.1842,0.1355,0.5284,0.5419,0.226,0.047,0.451,
298,2009-05-12T13:23,2009-05-16T13:24,42,2123,,7.7617,0.0019,0.856,2.1636,0.1155,0.74,5.638,0.2232,0.1971,0.8065,0.7733,0.203,0.035,0.407,
299,2009-05-16T12:12,2009-05-17T12:00,42,707,99.11,6.7763,0.001,1.0154,2.854,0.2607,1.56,5.1366,0.1936,0.1393,0.6632,0.241,0.348,0.091,0.695,
305,2009-05-17T12:12,2009-05-18T12:00,42,708,30.31,4.7482,<0.0010,0.825,2.5883,0.2459,1.61,3.8994,0.0459,0.102,0.4861,0.1905,0.546,0.096,1.091,
306,2009-05-18T12:12,2009-05-19T12:00,42,656,34.14,6.8208,0.0024,1.0217,3.1518,0.2849,1.86,5.1136,0.3898,0.1408,0.6579,0.2299,0.633,0.26,1.265,
308,2009-05-19T12:12,2009-05-20T12:00,42,672,39.8,7.6039,0.0012,1.2336,3.1558,0.2461,1.72,5.6773,0.1891,0.1715,0.7584,0.6275,0.636,0.138,1.273,
309,2009-05-20T12:12,2009-05-21T12:00,42,707,27.95,7.3267,<0.0010,1.0403,3.091,0.2155,1.67,5.6478,0.0675,0.1512,0.7277,0.2795,0.513,0.075,1.026,
310,2009-05-21T12:12,2009-05-22T12:00,42,709,18.17,5.213,<0.0010,0.8321,2.601,0.1552,1.57,4.1043,0.2651,0.1077,0.5086,0.2122,0.633,0.299,1.266,
311,2009-05-22T12:12,2009-05-23T12:00,42,692,18.76,5.7063,0.0028,0.5323,1.8795,0.1187,0.85,4.067,0.1672,0.1066,0.5006,0.1445,0.37,0.067,0.74,
312,2009-05-23T12:12,2009-05-24T12:00,42,708,19.16,7.7196,0.0034,0.4159,1.9403,0.0898,0.59,5.3629,0.1043,0.1365,0.6792,0.1834,0.489,0.056,0.978,
313,2009-05-24T12:12,2009-05-25T12:00,42,707,28,7.8695,<0.0010,0.9952,2.5577,0.1316,1.15,5.5971,0.2353,0.1857,0.7188,0.2312,0.167,<0.030,0.333,
328,2009-05-25T12:12,2009-05-26T12:00,42,706,25.72,7.5807,<0.0010,0.911,2.6219,0.0399,1.16,5.8169,0.0686,0.1498,0.7604,0.1953,0.238,0.086,0.476,
329,2009-05-26T12:12,2009-05-27T12:00,42,705,26.99,7.9256,<0.0010,1.1443,3.4262,0.0755,2.02,5.5756,0.0846,0.1804,0.7083,0.4817,0.47,0.041,0.94,
330,2009-05-27T12:12,2009-05-28T12:00,42,706,24.99,7.3199,<0.0010,1.0944,3.4531,0.0717,1.94,6.0086,0.1252,0.1746,0.7852,0.5496,0.732,0.116,1.463,
331,2009-05-28T12:12,2009-05-29T12:00,42,706,18.83,5.2093,<0.0010,0.9338,2.9631,0.068,1.89,4.2411,0.0431,0.1023,0.5211,0.1421,0.556,0.097,1.111,
332,2009-05-29T12:12,2009-05-30T12:00,42,706,17,4.1704,<0.0010,0.9522,3.9493,0.0708,3,3.7661,0.0761,0.1079,0.453,0.1565,0.47,<0.030,0.939,
314,2009-05-30T12:12,2009-05-31T12:00,42,708,18.63,4.5123,<0.0010,1.0821,2.7411,0.2552,1.79,3.7881,0.3766,0.0945,0.476,0.1326,0.562,0.108,1.123,
315,2009-05-31T12:12,2009-06-01T12:00,42,708,17.52,2.6239,<0.0010,1.7914,3.1981,0.4539,2.45,2.9545,0.4069,0.1041,0.3371,0.1939,0.553,0.127,1.106,
316,2009-06-01T12:12,2009-06-02T12:00,42,708,24.36,2.5403,<0.0010,1.7038,3.4562,0.4568,2.69,3.0484,0.1943,0.0933,0.3885,0.3011,0.568,0.187,1.136,
317,2009-06-02T12:12,2009-06-03T12:00,42,708,33.9,4.9954,<0.0010,1.777,4.4724,0.4478,3.34,4.4742,0.5048,0.1563,0.6055,0.5878,0.675,0.193,1.349,
318,2009-06-03T12:12,2009-06-04T12:00,42,708,27.34,6.1289,<0.0010,1.1652,3.6733,0.3127,2.4,5.0384,0.3309,0.1883,0.633,0.3722,0.403,0.108,0.806,
319,2009-06-04T12:12,2009-06-05T12:00,42,708,21.5,7.2375,0.0016,0.3969,2.2424,0.1141,0.92,5.237,0.1258,0.1313,0.6639,0.1634,0.319,0.043,0.638,
320,2009-06-05T12:12,2009-06-06T12:00,42,708,18.84,6.3306,0.0036,0.4406,1.9932,0.1164,0.85,4.5228,0.1346,0.1411,0.5643,0.1557,0.309,0.085,0.619,
322,2009-06-06T12:12,2009-06-07T12:00,42,709,11.54,3.4487,<0.0010,0.3364,1.4263,0.0878,0.74,2.7026,0.0119,0.0555,0.3155,0.0579,0.306,0.038,0.611,
324,2009-06-07T12:12,2009-06-08T12:00,42,707,12.45,3.5817,<0.0010,0.6663,1.9846,0.1646,1.25,2.9218,0.1219,0.0637,0.3451,0.1106,0.552,0.109,1.104,
325,2009-06-08T12:12,2009-06-09T12:00,42,707,14.98,4.146,0.0025,0.8825,2.6469,0.2113,1.73,3.6387,0.169,0.0825,0.4415,0.1122,0.307,0.113,0.614,
326,2009-06-09T12:12,2009-06-10T12:00,42,709,18.77,5.5898,<0.0010,0.9816,3.3716,0.2471,2.15,4.8421,0.2742,0.125,0.6178,0.1668,0.249,0.078,0.497,
327,2009-06-10T12:10,2009-06-13T12:10,42,2120,20.27,6.1487,<0.0010,0.8712,2.9641,0.2753,1.72,4.9378,0.0188,0.1918,0.6817,0.1882,0.211,<0.030,0.421,
333,2009-06-13T12:10,2009-06-16T12:10,42,656,22.13,4.1751,0.0007,0.9259,2.5851,0.1337,1.63,3.7844,0.1016,0.1157,0.4559,0.2588,0.45,0.071,0.901,
334,2009-06-16T12:10,2009-06-19T12:10,42,1370,19.3,4.6233,0.001,0.8409,2.4641,0.1579,1.61,3.3727,0.0121,0.1022,0.4382,0.1549,0.141,<0.030,0.281,
335,2009-06-19T12:10,2009-06-22T12:10,42,2123,27.89,5.2884,<0.0010,1.0984,2.6441,0.3517,1.64,3.9726,0.0433,0.1425,0.5361,0.276,0.179,0.04,0.358,
336,2009-06-22T12:10,2009-06-25T12:10,42,2043,72.98,8.5839,<0.0010,0.8036,2.4801,0.1661,0.95,6.0498,0.0257,0.2324,0.7817,1.6284,0.656,0.089,1.311,
337,2009-06-25T12:10,2009-06-28T12:10,42,2122,50.52,3.2215,<0.0010,0.6963,2.8375,0.1959,2.15,2.7267,0.0073,0.1269,0.3619,1.4051,0.374,0.068,0.747,
338,2009-06-28T12:10,2009-07-01T12:10,42,2128,19.09,4.3176,<0.0010,1.2643,3.2728,0.5649,2.47,3.1706,0.0039,0.1022,0.4222,0.333,0.131,<0.030,0.261,
339,2009-07-01T12:10,2009-07-04T12:10,42,2125,38.62,8.2837,<0.0010,0.5562,1.9567,0.2459,0.46,5.9339,0.0198,0.2129,0.827,0.8437,0.219,0.04,0.438,
340,2009-07-04T12:10,2009-07-07T12:10,42,2123,41.13,4.3569,<0.0010,0.8458,2.366,0.1816,1.52,3.3559,0.0064,0.1289,0.4812,1.0058,0.288,0.082,0.576,
341,2009-07-07T12:10,2009-07-10T12:10,42,2067,30.23,6.6941,<0.0010,1.4759,4.0244,0.2766,2.86,4.6252,0.0053,0.1524,0.6247,0.8196,0.206,0.034,0.412,
345,2009-09-05T02:12,2009-09-06T02:00,42,706,20,3.9693,<0.0010,1.4142,2.9705,0.1929,2.3,2.6562,0.003,0.0847,0.3077,0.2669,0.38,0.058,0.759,
346,2009-09-06T02:12,2009-09-07T02:00,42,706,22.69,4.9469,0.001,0.5447,1.8046,0.1941,0.92,3.4962,0.0022,0.1008,0.4169,0.2754,0.271,0.041,0.541,
347,2009-09-08T02:12,2009-09-09T02:00,42,706,30.01,6.5366,<0.0010,1.5427,3.2594,0.2165,1.98,5.0771,0.1298,0.1536,0.6306,0.2663,0.329,0.064,0.658,
348,2009-09-09T02:12,2009-09-10T02:00,42,706,15.34,3.5117,<0.0010,1.5747,3.0037,0.2362,2.38,2.4837,0.006,0.0753,0.2883,0.178,0.563,0.058,1.127,
349,2009-09-10T02:12,2009-09-11T02:00,42,700,22.56,3.3562,<0.0010,1.16,2.7512,0.1383,2.08,2.6752,0.0206,0.0746,0.3096,0.1843,0.322,0.047,0.644,
350,2009-09-11T02:12,2009-09-12T02:00,42,706,27.71,3.0115,0.0054,0.3691,1.3768,0.0884,0.8,2.2768,0.2088,0.0827,0.2985,0.5571,0.283,0.046,0.566,
351,2009-09-12T02:12,2009-09-13T02:00,42,706,84.38,2.1146,0.0012,0.7982,2.2221,0.2058,1.74,1.9241,0.0055,0.1129,0.2643,0.8882,0.459,0.058,0.919,
352,2009-09-13T02:12,2009-09-14T02:00,42,528,40.62,2.9695,0.0007,1.5458,2.9532,0.3383,2.55,1.6015,0.0977,0.0576,0.2184,0.274,1.39,0.064,2.781,
353,2009-09-14T02:12,2009-09-15T02:00,42,706,40,5.2795,0.0016,0.4589,1.4756,0.1453,0.47,3.9937,0.1105,0.1873,0.538,1.7428,0.55,0.089,1.099,
354,2009-09-15T02:12,2009-09-16T02:00,42,706,15.45,2.2294,<0.0010,0.9433,1.8196,0.2906,1.38,1.7432,0.0194,0.6912,0.1877,0.1869,0.248,0.065,0.497,
355,2009-09-16T02:12,2009-09-17T02:00,42,690,24.77,3.9099,<0.0010,1.7558,2.8067,0.3374,2.09,2.8568,0.0114,0.0831,0.3185,0.2255,0.256,0.048,0.512,
356,2009-09-17T02:12,2009-09-18T02:00,42,706,25.69,6.2137,<0.0010,1.5792,2.9695,0.408,1.83,4.5166,0.0613,0.1479,0.4856,0.3577,0.402,0.112,0.804,
357,2009-09-18T02:12,2009-09-20T02:00,42,492,31.3,7.9906,0.0024,0.2171,0.7401,0.3259,-0.66,5.5622,0.0688,0.1634,0.6705,0.3727,0.537,0.057,1.073,
358,2009-09-21T02:12,2009-09-22T02:00,42,279,42.04,11.5425,0.0014,2.2594,3.9703,0.3463,2.12,7.3365,<0.0020,0.2211,0.8395,1.1033,0.72,0.046,1.44,
359,2009-09-22T02:12,2009-09-23T02:00,42,706,57.9,10.6958,0.0767,0.6308,1.6652,0.1931,-0.26,7.6307,0.0309,0.2386,0.9986,0.7212,0.653,0.089,1.306,
360,2009-09-23T02:12,2009-09-24T02:00,42,706,37.41,10.8207,<0.0010,0.8682,1.7171,0.1859,-0.15,7.3974,0.0219,0.2977,0.8909,2.6439,1.314,0.146,2.627,
361,2009-09-24T02:12,2009-09-25T02:00,42,706,210.35,8.8554,0.0093,1.4929,3.3766,0.486,1.87,5.9918,0.0191,0.2274,0.741,1.7913,0.886,0.104,1.772,
362,2009-09-25T02:12,2009-09-26T02:00,42,706,74.72,5.1784,0.004,1.6052,2.6363,0.4236,1.78,3.385,0.0043,0.1545,0.435,1.5957,1.128,0.213,2.257,
363,2009-09-26T02:12,2009-09-27T02:00,42,706,64.48,8.0941,0.002,1.8556,3.8182,0.3597,2.37,5.7413,0.0059,0.1999,0.73,1.217,1.427,0.255,2.854,
364,2009-09-27T02:12,2009-09-28T02:00,42,706,107.76,7.8657,<0.0010,3.2454,4.6261,0.4734,3.12,5.9788,0.0331,0.2563,0.7866,2.5049,0.911,0.168,1.822,
365,2009-09-28T02:12,2009-09-29T02:00,42,706,64.45,6.8803,<0.0010,2.3155,4.7868,0.5045,3.4,5.4969,0.05,0.2342,0.7102,1.3414,1.214,0.256,2.429,
366,2009-09-29T02:12,2009-09-30T02:00,42,706,29.9,6.1499,<0.0010,1.9059,4.3151,0.65,2.91,5.5913,0.1056,0.1966,0.6986,0.2801,0.736,0.174,1.472,
367,2009-10-01T01:12,2009-10-04T01:00,42,2120,63.39,4.7361,<0.0010,0.86,2.0573,0.1575,1.11,3.7552,0.0121,0.1312,0.5162,0.1419,0.304,0.054,0.607,
368,2009-10-04T12:47,2009-10-07T12:47,42,2120,29.84,6.5225,<0.0010,1.0413,4.1941,0.3478,3,4.7359,0.015,0.2053,0.6561,1.3995,0.249,0.068,0.498,
369,2009-10-08T01:06,2009-10-11T01:06,42,2120,29.98,5.1276,<0.0010,0.6897,2.0627,0.1777,1.18,3.5172,0.0201,0.1128,0.4736,0.3437,0.252,0.06,0.504,
370,2009-10-11T01:06,2009-10-14T01:06,42,2120,24.49,5.7276,<0.0010,0.9605,2.102,0.1555,1.05,4.1902,0.0151,0.1375,0.5634,0.2743,0.215,0.033,0.43,
371,2009-10-23T15:08,2009-10-26T15:08,14,2120,98.4,29.9421,<0.0010,0.7713,6.2125,0.1205,1.72,17.8116,0.1066,0.6523,2.5293,0.75,0.54,0.088,1.079,
372,2009-10-26T15:08,2009-10-29T15:08,14,2120,88.42,35.2772,0.0893,1.2236,6.8464,0.1812,1.04,23.0199,0.1758,0.9158,3.2226,1.0575,0.551,0.105,1.102,
373,2009-10-29T15:08,2009-11-01T15:08,14,2120,109.05,30.4878,0.0625,1.7177,7.1154,0.2697,1.97,20.404,0.0534,0.8234,2.908,1.8103,0.658,0.094,1.316,
374,2009-11-01T15:08,2009-11-04T15:08,14,2120,141.68,36.2451,0.0718,1.5995,9.7516,0.1712,3.38,25.2741,0.1253,1.0047,3.449,1.9612,0.789,0.15,1.578,
375,2009-11-04T15:08,2009-11-07T15:08,14,2120,108.18,31.0976,<0.0010,1.6022,6.2579,0.1475,1.89,17.314,0.0522,0.6771,2.469,1.4178,0.637,0.129,1.275,
376,2009-11-07T15:08,2009-11-10T15:08,14,2120,130.35,34.7529,0.0734,1.2532,7.422,0.1192,1.57,23.2237,0.0585,0.9141,3.2671,2.0122,0.686,0.118,1.371,
377,2009-11-10T15:08,2009-11-13T15:08,14,2120,92.66,34.0983,0.0013,0.7263,5.8507,0.0752,0.24,22.2695,0.0624,0.8362,3.0579,1.1966,0.447,0.039,0.894,
378,2009-11-13T15:08,2009-11-16T15:08,14,2120,96.47,25.9926,0.0536,1.6431,5.9032,0.1118,1.61,17.0091,0.1726,0.6885,2.3897,1.0366,0.646,0.086,1.292,
379,2009-11-16T15:08,2009-11-19T15:08,14,2120,104.75,39.1129,0.0961,1.2383,7.442,0.1464,1.24,24.5983,0.0696,0.9809,3.4075,2.007,0.721,0.105,1.443,
380,2009-11-19T15:08,2009-11-22T15:08,14,2119,128.21,24.9009,0.0038,1.1647,5.8288,0.14,1.55,16.9864,0.0584,0.6903,2.2188,1.7461,0.854,0.099,1.708,
381,2009-11-22T15:08,2009-11-25T15:08,14,2119,232.02,35.4472,0.1137,1.2668,5.8887,0.1417,-0.14,23.9259,0.0057,0.9538,3.367,3.8509,1.542,0.266,3.084,
382,2009-11-25T15:08,2009-11-28T15:08,14,2120,139.46,35.5669,0.021,1.9244,4.1661,0.1714,-1.68,23.1725,0.04,0.9632,3.4937,2.6379,0.721,0.148,1.442,
383,2009-11-28T15:08,2009-12-01T15:08,14,2120,106.52,35.2683,0.0808,1.2612,6.9374,0.0932,0.54,25.3621,0.1075,1.0465,3.7335,1.6257,0.681,0.084,1.362,
384,2009-12-01T15:08,2009-12-04T15:08,14,2110,109.7,29.9126,0.0815,2.3837,6.0251,0.0527,0.22,23.0082,0.065,0.9161,1.3738,1.3814,0.546,0.069,1.091,
385,2009-12-04T15:08,2009-12-07T15:08,14,2119,90.24,29.6716,<0.0010,1.4182,5.3815,0.0443,0.24,20.4084,0.0403,0.8187,3.0297,1.3508,0.471,0.056,0.943,
386,2009-12-07T15:08,2009-12-10T15:08,14,2120,98.48,29.9126,<0.0010,2.3837,6.0251,0.0527,1.08,19.6094,0.0792,0.8374,2.9548,1.2817,0.668,0.115,1.336,
387,2009-12-10T15:08,2009-12-13T15:08,14,2120,81.6,24.6356,0.0058,1.7128,4.3912,0.0419,0.31,16.1884,0.0327,0.672,2.4427,1.0543,0.467,0.061,0.934,
